unit_id,region_name,classification,group_name,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
EEZ_923,Iran (Sea of Oman),functional,Medium pelagics (30 - 89 cm),10,10,55164.523641114596,55164.523641114596,0.0,1.0,536.0157487673514,29569053.444886297,3.4966195411655283,313.7758691011195,17309296.349039987,12259757.09584631,1.7082758795406645,0.7082758795406645
EEZ_923,Iran (Sea of Oman),functional,Medium reef assoc. fish (30 - 89 cm),27,27,12809.912156527698,12809.912156527698,0.0,1.0,739.295556288098,9470311.133761814,3.5444122324528045,350.2774927830222,4487023.912959279,4983287.220802535,2.110599657472287,1.110599657472287
EEZ_923,Iran (Sea of Oman),functional,Other demersal invertebrates,2,2,69.1901970736,69.1901970736,0.0,1.0,72.30344696034051,5002.689744286545,2.776435985751353,59.7634947847954,4135.04798196706,867.6417623194848,1.2098262864429312,0.20982628644293116
EEZ_923,Iran (Sea of Oman),functional,Shrimps,3,3,5132.175707328999,5132.175707328999,0.0,1.0,147.98493314765884,759484.6789511207,2.9486818341475063,88.85499241701632,456019.4335575136,303465.2453936071,1.6654655987491678,0.6654655987491678
EEZ_923,Iran (Sea of Oman),functional,Small benthopelagics (<30 cm),5,5,2576.2280234887,2576.2280234887,0.0,1.0,140.52327749846725,362020.0054440304,3.1305602798319865,135.07042918475346,347972.2248104078,14047.780633622606,1.0403704078429723,0.0403704078429723
EEZ_923,Iran (Sea of Oman),functional,Small demersals (<30 cm),6,6,4009.5189351211,4009.5189351211,0.0,1.0,538.8715129485848,2160615.534764706,3.662633183753656,459.867993212782,1843849.426442791,316766.10832191515,1.171796082575479,0.1717960825754789
EEZ_923,Iran (Sea of Oman),functional,Small pelagics (<30 cm),13,13,67267.11349145763,67267.11349145763,0.0,1.0,32.96292888700175,2217321.078452794,2.4516693304762507,28.292370093963285,1903146.07005295,314175.00839984394,1.1650819205858975,0.16508192058589746
EEZ_923,Iran (Sea of Oman),functional,Small reef assoc. fish (<30 cm),4,4,1252.0868014387997,1252.0868014387997,0.0,1.0,1038.088132257277,1299776.4491295917,4.013540389561516,1031.6690206120743,1291739.1641616712,8037.28496792051,1.0062220649422955,0.006222064942295565
EEZ_923,Iran (Sea of Oman),functional,Small to medium flatfishes (<90 cm),2,2,2468.9442106813003,2468.9442106813003,0.0,1.0,2303.093839271421,5686210.201124945,4.308735103275783,2035.7999683447206,5026276.545949873,659933.6551750721,1.131296726143499,0.13129672614349894
EEZ_923,Iran (Sea of Oman),functional,Small to medium sharks (<90 cm),1,1,157.2375056633,157.2375056633,0.0,1.0,794.3282347242813,124898.19030597826,3.8999999999999995,794.3282347242805,124898.19030597815,1.1641532182693481e-10,1.0000000000000009,9.320817342648294e-16
EEZ_924,Canada (Arctic),functional,Large benthopelagics (>=90 cm),2,2,45.770997797999996,45.770997797999996,0.0,1.0,3137.894132072234,143624.54540943532,4.496250944505136,3135.0967260134917,143496.50534288053,128.04006655479316,1.0008922870020343,0.0008922870020342678
EEZ_924,Canada (Arctic),functional,Large demersals (>=90 cm),1,1,15.938881030000001,15.938881030000001,0.0,1.0,1412.5375446227554,22514.267874150417,4.15,1412.5375446227554,22514.267874150417,0.0,1.0,0.0
EEZ_924,Canada (Arctic),functional,Large reef assoc. fish (>=90 cm),1,1,0.232266125,0.232266125,0.0,1.0,645.6542290346556,149.96360586774193,3.81,645.6542290346556,149.96360586774193,0.0,1.0,0.0
EEZ_924,Canada (Arctic),functional,Medium benthopelagics (30 - 89 cm),1,1,947.2033898169999,947.2033898169999,0.0,1.0,2454.7089156850284,2325108.605950871,4.39,2454.7089156850284,2325108.605950871,0.0,1.0,0.0
