taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Marine fishes not identified,Large Benthic Carnivores | Med Benthic Carnivores | Small Benthic Carnivores | Benthic Omnivores,0.287688 | 0.392990 | 0.239624 | 0.079699,catch_composition,low,24743762.172,106.362581,394.801881,52.974970,124.881610,223.211077,267.482850,262.166065,455.760981,455.760981,455.760981,252.055351,98.577934,455.760981,455.760981,252.055351,252.055351,98.577934,98.577934,265.646240,494.854727
Sardinella longiceps,Clupeids,1.000000,single,high,21859959.746,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Penaeidae,Shrimps,1.000000,single,high,8918686.89,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Rastrelliger kanagurta,Mackerel,1.000000,single,high,7443896.273,106.362581,10.000000,4.881897,4.881897,10.197541,10.197541,9.993590,9.458165,9.458165,9.458165,11.302127,10.304402,9.458165,9.458165,11.302127,11.302127,10.304402,10.304402,11.754132,9.496174
Sciaenidae,Med Benthic Carnivores,1.000000,single,high,6707975.357,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Decapoda,Crabs & Lobster | Shrimps,0.119106 | 0.880894,catch_composition,medium,6694090.68,106.362581,99.467015,23.723014,48.209414,50.962751,50.962751,49.906424,57.923655,57.923655,57.923655,40.900431,24.791704,57.923655,57.923655,40.900431,40.900431,24.791704,24.791704,42.546001,61.181172
Harpadon nehereus,Large Benthic Carnivores,1.000000,single,low,6251570.721,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Clupeiformes,Large Benthopelagics | Clupeids | Anchovies,0.030720 | 0.920354 | 0.048927,explicit,medium,5102723.448,106.362581,135.022720,26.872456,78.680971,160.978708,162.642501,159.231138,199.666768,199.666768,199.666768,144.593071,64.109651,199.666768,199.666768,144.593071,144.593071,64.109651,64.109651,153.575113,206.949137
Nemipteridae,Small Benthic Carnivores,1.000000,single,high,4009328.132,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Clupeidae,Clupeids,1.000000,single,high,3854519.676,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Bivalvia,Heterotrophic Benthos,1.000000,single,high,3372976.991,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Carangidae,Large Benthopelagics | Med Benthic Carnivores | Small Benthopelagics,0.510811 | 0.126891 | 0.362298,explicit,medium,3111577.64,106.362581,926.810474,107.659881,383.266265,901.582505,948.181866,928.473234,1521.952678,1521.952678,1521.952678,913.813930,303.406234,1521.952678,1521.952678,913.813930,913.813930,303.406234,303.406234,985.667190,1625.881480
Scomberomorus commerson,Large Pelagics,1.000000,single,high,3089127.602,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Thunnus albacares,Tunas,1.000000,single,high,3034889.901,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Carcharhinidae,Sharks,1.000000,single,high,2956882.996,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Ariidae,Large Benthopelagics,1.000000,single,high,2892969.177,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Elasmobranchii,Sharks | Skates & Rays,0.715817 | 0.284183,catch_composition,medium,2495476.49,106.362581,1946.568502,176.421748,1003.861031,2004.425457,2054.111071,1388.476293,3701.599597,3701.599597,3701.599597,1387.067246,396.000338,3701.599597,3701.599597,1387.067246,1387.067246,396.000338,396.000338,1502.509593,4019.204035
Siluriformes,Large Benthopelagics | Benthic Omnivores,0.999900 | 0.000100,explicit,medium,2341898.303,106.362581,1254.175837,135.982678,530.824911,1013.480720,1067.635986,1046.283266,1918.057562,1918.057562,1918.057562,1111.574597,334.593759,1918.057562,1918.057562,1111.574597,1111.574597,334.593759,334.593759,1212.285658,2057.066545
Netuma thalassina,Large Benthopelagics,1.000000,single,medium,2158951.505,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Leiognathidae,Small Benthic Carnivores,1.000000,single,high,2081456.459,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Decapterus,Small Benthopelagics,1.000000,single,high,2074947.126,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Engraulidae,Clupeids | Anchovies,0.534854 | 0.465146,explicit,medium,2035289.429,106.362581,189.812746,35.682853,73.912940,203.410485,203.410485,198.866296,223.476740,223.476740,223.476740,171.286990,84.212539,223.476740,223.476740,171.286990,171.286990,84.212539,84.212539,178.945973,229.301590
Rastrelliger,Mackerel,1.000000,single,high,2019039.151,106.362581,10.000000,4.881897,4.881897,10.197541,10.197541,9.993590,9.458165,9.458165,9.458165,11.302127,10.304402,9.458165,9.458165,11.302127,11.302127,10.304402,10.304402,11.754132,9.496174
Perciformes,Large Benthic Carnivores | Med Benthic Carnivores | Small Benthic Carnivores | Benthic Omnivores,0.287688 | 0.392990 | 0.239624 | 0.079699,catch_composition,low,1815616.179,106.362581,394.801881,52.974970,124.881610,223.211077,267.482850,262.166065,455.760981,455.760981,455.760981,252.055351,98.577934,455.760981,455.760981,252.055351,252.055351,98.577934,98.577934,265.646240,494.854727
Soleidae,Benthic Omnivores,1.000000,single,high,1764086.256,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,33.183579,263.249625
Cephalopoda,Cephalopods,1.000000,single,high,1669326.152,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Stolephorus,Anchovies,1.000000,single,high,1654746.387,106.362581,306.237713,51.507642,86.248227,292.993573,292.993573,286.254721,324.440662,324.440662,324.440662,245.251402,121.200331,324.440662,324.440662,245.251402,245.251402,121.200331,121.200331,254.954056,333.770852
Penaeus semisulcatus,Shrimps,1.000000,single,high,1621588.462,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Trichiurus lepturus,Large Benthopelagics,1.000000,single,high,1406592.842,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Sepiidae,Cephalopods,1.000000,single,high,1403252.001,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Serranidae,Large Benthic Carnivores,1.000000,single,high,1394180.924,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Thryssa,Clupeids,1.000000,single,high,1295403.972,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Katsuwonus pelamis,Tunas,1.000000,single,medium,1268944.362,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Synodontidae,Large Benthic Carnivores,1.000000,single,high,1259868.49,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Otolithes ruber,Med Benthic Carnivores,1.000000,single,high,1220450.578,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Thunnus tonggol,Tunas,1.000000,single,high,1166515.806,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Scombridae,Large Pelagics | Tunas | Mackerel,0.204776 | 0.334155 | 0.461069,explicit,medium,1098890.642,106.362581,707.190621,77.473327,254.695565,447.403210,458.944897,374.041865,730.342335,730.342335,730.342335,392.766121,127.453040,730.342335,730.342335,392.766121,392.766121,127.453040,127.453040,427.227072,782.746889
Teuthida,Cephalopods,1.000000,single,high,1031415.032,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Portunus pelagicus,Crabs & Lobster,1.000000,single,high,996585.195,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Coryphaena hippurus,Large Pelagics,1.000000,single,medium,985215.335,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Mugilidae,Benthic Omnivores,1.000000,single,low,959509.336,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,33.183579,263.249625
Tenualosa ilisha,Clupeids,1.000000,single,medium,940847.386,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Platycaranx chrysophrys,Large Benthopelagics,1.000000,single,medium,906175.291,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Alopias superciliosus,Sharks,1.000000,single,high,891124.776,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Parastromateus niger,Med Benthic Carnivores,1.000000,single,high,881596.385,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Isurus oxyrinchus,Sharks,1.000000,single,high,876507.701,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Scomberomorus guttatus,Large Pelagics,1.000000,single,high,866451.494,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Lactarius lactarius,Small Benthic Carnivores,1.000000,single,high,808579.074,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Sparidae,Med Benthic Carnivores,1.000000,single,medium,771545.29,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Scomberoides commersonnianus,Large Benthopelagics,1.000000,single,medium,740452.027,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Sphyraena barracuda,Large Pelagics,1.000000,single,high,738911.188,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Lethrinus nebulosus,Med Benthic Carnivores,1.000000,single,medium,736193.456,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Lethrinidae,Med Benthic Carnivores,1.000000,single,medium,735234.051,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Sardinella sindensis,Clupeids,1.000000,single,medium,727112.72,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Sphyraena,Large Pelagics,1.000000,single,high,717137.619,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Scyphozoa,Micro Nekton,1.000000,single,high,712149.338,106.362581,169.184545,34.231330,53.056441,117.681204,117.681204,91.555977,131.142973,131.142973,131.142973,96.501359,51.765447,131.142973,131.142973,96.501359,96.501359,51.765447,51.765447,100.402360,135.322122
Euthynnus affinis,Tunas,1.000000,single,high,710556.048,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Dendrobranchiata,Shrimps,1.000000,single,high,684063.036,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Marine pelagic fishes not identified,Large Pelagics | Tunas | Small Benthopelagics | Mackerel | Clupeids | Anchovies,0.121501 | 0.116057 | 0.044784 | 0.160137 | 0.527277 | 0.030243,catch_composition,low,682439.504,106.362581,394.103522,50.820988,169.663898,318.144327,326.225162,293.213114,497.708540,497.708540,497.708540,296.474617,106.018073,497.708540,497.708540,296.474617,296.474617,106.018073,106.018073,320.298666,531.584019
Pampus,Med Benthic Carnivores,1.000000,single,high,655230.827,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Bramidae,Unresolved,,,unresolved,639449.742,,,,,,,,,,,,,,,,,,,,
Scomberoides lysan,Large Benthopelagics,1.000000,single,medium,630037.609,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Nemipterus japonicus,Small Benthic Carnivores,1.000000,single,high,614305.834,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Thryssa dussumieri,Clupeids,1.000000,single,high,609225.898,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Pomadasys stridens,Med Benthic Carnivores,1.000000,single,medium,604225.403,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Epinephelus,Large Benthic Carnivores,1.000000,single,high,602769.658,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Mullidae,Small Benthic Carnivores,1.000000,single,high,599406.281,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Siganidae,Unresolved,,,unresolved,588653.691,,,,,,,,,,,,,,,,,,,,
Nematalosa nasus,Clupeids,1.000000,single,medium,581594.656,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Scomberoides,Large Benthopelagics,1.000000,single,high,554264.488,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Sepia,Cephalopods,1.000000,single,high,491360.922,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Chirocentrus,Large Benthopelagics,1.000000,single,high,473953.866,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Myliobatidae,Skates & Rays,1.000000,single,high,459844.176,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Sepia pharaonis,Cephalopods,1.000000,single,high,424932.226,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Polynemidae,Med Benthic Carnivores,1.000000,single,high,394600.287,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Anguilliformes,Unresolved,,,unresolved,389450.392,,,,,,,,,,,,,,,,,,,,
Pampus argenteus,Med Benthic Carnivores,1.000000,single,high,389277.27,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Photopectoralis bindus,Small Benthic Carnivores,1.000000,single,high,388191.795,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Mugil cephalus,Benthic Omnivores,1.000000,single,low,385147.371,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,33.183579,263.249625
Batoidea,Skates & Rays,1.000000,single,high,382139.812,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Rhinobatidae,Skates & Rays,1.000000,single,high,372308.858,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Psettodes erumei,Med Benthic Carnivores,1.000000,single,medium,368121.337,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Saurida tumbil,Large Benthic Carnivores,1.000000,single,high,347682.401,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Anodontostoma chacunda,Clupeids,1.000000,single,medium,336710.215,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Mytilidae,Heterotrophic Benthos,1.000000,single,high,333218.286,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Caranx ignobilis,Large Benthopelagics,1.000000,single,low,332436.131,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Portunidae,Crabs & Lobster,1.000000,single,high,330623.283,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Chirocentrus nudus,Large Benthopelagics,1.000000,single,medium,323336.764,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Carcharhinus sorrah,Sharks,1.000000,single,high,322976.08,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Lutjanidae,Large Benthic Carnivores,1.000000,single,high,314255.858,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Sardinella gibbosa,Clupeids,1.000000,single,high,314133.748,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Sillago sihama,Small Benthic Carnivores,1.000000,single,medium,313756.777,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Rachycentron canadum,Large Pelagics,1.000000,single,high,308504.277,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1217.954801,2161.079709
Pleuronectiformes,Med Benthic Carnivores | Benthic Omnivores,0.173452 | 0.826548,explicit,medium,307603.089,106.362581,55.434420,15.086255,37.264098,128.519757,128.519757,125.976951,228.061488,228.061488,228.061488,47.109438,33.100364,228.061488,228.061488,47.109438,47.109438,33.100364,33.100364,48.885393,254.337907
Upeneus vittatus,Small Benthic Carnivores,1.000000,single,medium,304241.402,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
Pomadasys kaakan,Med Benthic Carnivores,1.000000,single,medium,298082.354,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Haemulidae,Med Benthic Carnivores,1.000000,single,medium,297741.769,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Dussumieria acuta,Clupeids,1.000000,single,high,286827.713,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,112.844145,138.447975
Terapon jarbua,Small Benthic Carnivores,1.000000,single,high,273611.23,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.594542,174.303817
