system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,116,Cambodia,48603.58953867362,48872.46615887145,100.55320321554417,common mask,1,15084210.602872737,15291463.956749361,15291463.956749361,15084210.602872737,15084210.602872737,15084210.602872737,15084210.602872737,15084210.602872737,,,Antoine-Morel,Antoine-Morel,850.278853551522
EEZ,eez,120,Cameroon,14561.461347050781,14847.162632853799,101.96203718152836,common mask,1,11620689.86518988,11892006.042274332,11892006.042274332,11620689.86518988,11620689.86518988,11620689.86518988,11620689.86518988,11620689.86518988,,,Antoine-Morel,Antoine-Morel,2186.422483373931
EEZ,eez,136,Cayman Isl. (UK),120632.65227652105,120665.76521055745,100.02744939567481,common mask,1,15524015.487430783,15529343.239743514,15529343.239743514,15524015.487430783,15524015.487430783,15524015.487430783,15524015.487430783,15524015.487430783,,,Antoine-Morel,Antoine-Morel,352.5707880743518
EEZ,eez,144,Sri Lanka,531875.682189968,532684.990829307,100.15216124113942,common mask,1,150540335.62989017,151025819.84535158,151025819.84535158,150540335.62989017,150540335.62989017,150540335.62989017,150540335.62989017,150540335.62989017,,,Antoine-Morel,Antoine-Morel,775.4430020190696
EEZ,eez,152,Chile (mainland),1932002.9374261291,1944888.0858339134,100.66693213339262,common mask,1,371924370.3238594,373353555.4718054,373353555.4718054,371924370.3238594,371924370.3238594,371924370.3238594,371924370.3238594,371924370.3238594,,,Antoine-Morel,Antoine-Morel,527.4168366209202
EEZ,eez,156,China,2613061.1587241376,2617485.777986415,100.16932704569525,common mask,1,720749280.4245291,724003704.5788788,724003704.5788788,720749280.4245291,720749280.4245291,720749280.4245291,720749280.4245291,720749280.4245291,,,Antoine-Morel,Antoine-Morel,755.6866995685173
EEZ,eez,157,Taiwan,1150681.8448039098,1150996.479051876,100.02734328775475,common mask,1,207366755.25677177,207484531.34953642,207484531.34953642,207366755.25677177,207366755.25677177,207366755.25677177,207366755.25677177,207366755.25677177,,,Antoine-Morel,Antoine-Morel,493.7316940902212
EEZ,eez,174,Comoros Isl.,231712.47624152715,232188.80741985008,100.20556993134302,common mask,1,42174956.5910569,42295335.479397625,42295335.479397625,42174956.5910569,42174956.5910569,42174956.5910569,42174956.5910569,42174956.5910569,,,Antoine-Morel,Antoine-Morel,498.668989046693
EEZ,eez,175,Mayotte (France),66720.3023548172,66798.17111659456,100.11670924595522,common mask,1,12273045.832413943,12295738.033753103,12295738.033753103,12273045.832413943,12273045.832413943,12273045.832413943,12273045.832413943,12273045.832413943,,,Antoine-Morel,Antoine-Morel,503.96628785775044
EEZ,eez,178,"Congo, R. of",33833.444323346106,33886.00668349415,100.15535621985663,common mask,1,35263072.887060255,35321436.28990863,35321436.28990863,35263072.887060255,35263072.887060255,35263072.887060255,35263072.887060255,35263072.887060255,,,Antoine-Morel,Antoine-Morel,2855.4928570491716
EEZ,eez,180,Congo (ex-Zaire),13148.327208076204,13184.614915157006,100.27598725302877,common mask,1,11826292.731245128,11880108.162622973,11880108.162622973,11826292.731245128,11826292.731245128,11826292.731245128,11826292.731245128,11826292.731245128,,,Antoine-Morel,Antoine-Morel,2464.2527897776613
EEZ,eez,191,Croatia,54223.54615684576,55240.91960198678,101.8762576726321,common mask,1,8980165.678029584,9164149.011587782,9164149.011587782,8980165.678029584,8980165.678029584,8980165.678029584,8980165.678029584,8980165.678029584,,,Antoine-Morel,Antoine-Morel,453.73634485783344
EEZ,eez,192,Cuba,350097.79439434194,352329.11883134197,100.6373431860261,common mask,1,73523536.34771445,74633996.64388406,74633996.64388406,73523536.34771445,73523536.34771445,73523536.34771445,73523536.34771445,73523536.34771445,,,Antoine-Morel,Antoine-Morel,575.3659388417365
EEZ,eez,197,Cyprus (North),17327.804568781557,17512.48645180887,101.06581236124997,common mask,1,2308774.2558334395,2336452.304592825,2336452.304592825,2308774.2558334395,2308774.2558334395,2308774.2558334395,2308774.2558334395,2308774.2558334395,,,Antoine-Morel,Antoine-Morel,365.04387471496045
EEZ,eez,198,Cyprus (South),80814.88690441322,80895.17681208753,100.09935039291621,common mask,1,9617410.669985643,9629581.673207518,9629581.673207518,9617410.669985643,9617410.669985643,9617410.669985643,9617410.669985643,9617410.669985643,,,Antoine-Morel,Antoine-Morel,326.0422842624667
