system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,931,Denmark (Baltic Sea),28041.326718232092,28791.119670189153,102.67388543877118,common mask,1,16325112.349168273,16435780.637324043,16435780.637324043,16325112.349168273,16325112.349168273,16325112.349168273,16325112.349168273,16325112.349168273,,,Antoine-Morel,Antoine-Morel,1595.0149453563583
EEZ,eez,932,Denmark (North Sea),73965.62936597154,74590.01291987838,100.84415364171036,common mask,1,27929460.10878514,27685206.27022977,27685206.27022977,27929460.10878514,27929460.10878514,27929460.10878514,27929460.10878514,27929460.10878514,,,Antoine-Morel,Antoine-Morel,1034.521972531141
EEZ,eez,933,Egypt (Mediterranean),169823.97279769584,170098.88260229988,100.16187926832424,common mask,1,26531216.672435313,26687956.896718185,26687956.896718185,26531216.672435313,26531216.672435313,26531216.672435313,26531216.672435313,26531216.672435313,,,Antoine-Morel,Antoine-Morel,428.0212249102053
EEZ,eez,934,Egypt (Red Sea),90355.99796485499,91084.76043503836,100.80654575965929,common mask,1,20058202.6526114,20295495.95532461,20295495.95532461,20058202.6526114,20058202.6526114,20058202.6526114,20058202.6526114,20058202.6526114,,,Antoine-Morel,Antoine-Morel,608.194044755537
EEZ,eez,935,Guatemala (Caribbean),1412.8319163141791,1492.8169825464722,105.66132922881297,common mask,1,1168639.5433600168,1239665.8168290777,1239665.8168290777,1168639.5433600168,1168639.5433600168,1168639.5433600168,1168639.5433600168,1168639.5433600168,,,Antoine-Morel,Antoine-Morel,2266.194680781189
EEZ,eez,936,Guatemala (Pacific),107710.89994286827,107818.85331268099,100.10022511172963,common mask,1,37803428.66561048,37930256.14512945,37930256.14512945,37803428.66561048,37803428.66561048,37803428.66561048,37803428.66561048,37803428.66561048,,,Antoine-Morel,Antoine-Morel,961.5650551147988
EEZ,eez,937,Indonesia (Central),1001820.854787587,1005721.266099243,100.38933221374026,common mask,1,384500676.847082,387598492.2999206,387598492.2999206,384500676.8470821,384500676.8470821,384500676.8470821,384500676.8470821,384500676.8470821,,,Antoine-Morel,Antoine-Morel,1051.5118615025924
EEZ,eez,939,Israel (Mediterranean),25660.19969547132,25714.8171152977,100.21284877153944,common mask,1,3615506.395639636,3636278.2355594574,3636278.2355594574,3615506.395639636,3615506.395639636,3615506.395639636,3615506.395639636,3615506.395639636,,,Antoine-Morel,Antoine-Morel,386.02571655369286
EEZ,eez,940,Israel (Red Sea),14.542639315435713,20.749519255714382,142.6805602865404,common mask,1,2965.848152951568,4475.684034248937,4475.684034248937,2965.848152951568,2965.848152951568,2965.848152951568,2965.848152951568,2965.848152951568,,,Antoine-Morel,Antoine-Morel,558.743925480218
EEZ,eez,944,Mexico (Atlantic),831424.1330099667,832700.1642039071,100.15347536152467,common mask,1,180808017.02454773,181753777.18022755,181753777.18022755,180808017.02454773,180808017.02454773,180808017.02454773,180808017.02454773,180808017.02454773,,,Antoine-Morel,Antoine-Morel,595.8023234313578
