cohort,year,functional_group,tl
lme_highseas,1992,Small to medium flatfishes (<90 cm),3.640422535211268
lme_highseas,1992,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1992,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1993,Cephalopods,3.835
lme_highseas,1993,Jellyfish,3.26875
lme_highseas,1993,Krill,2.25
lme_highseas,1993,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1993,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1993,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1993,Large demersals (>=90 cm),3.9786144578313256
lme_highseas,1993,Large flatfishes (>=90 cm),4.02625
lme_highseas,1993,Large pelagics (>=90 cm),4.286901408450705
lme_highseas,1993,Large rays (>=90 cm),3.728181818181818
lme_highseas,1993,Large reef assoc. fish (>=90 cm),3.7951948051948055
lme_highseas,1993,Large sharks (>=90 cm),4.201850574712643
lme_highseas,1993,"Lobsters, crabs",3.143979591836735
lme_highseas,1993,Medium bathydemersals (30 - 89 cm),3.900857142857143
lme_highseas,1993,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1993,Medium benthopelagics (30 - 89 cm),3.656846846846847
lme_highseas,1993,Medium demersals (30 - 89 cm),3.6554618473895584
lme_highseas,1993,Medium pelagics (30 - 89 cm),3.5765686274509805
lme_highseas,1993,Medium reef assoc. fish (30 - 89 cm),3.5317467248908296
lme_highseas,1993,Other demersal invertebrates,2.157187878787879
lme_highseas,1993,Shrimps,2.8563157894736846
lme_highseas,1993,Small bathydemersals (<30 cm),3.505
lme_highseas,1993,Small bathypelagics (<30 cm),3.496
lme_highseas,1993,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,1993,Small demersals (<30 cm),3.4491428571428573
lme_highseas,1993,Small pelagics (<30 cm),3.31
lme_highseas,1993,Small reef assoc. fish (<30 cm),3.303285714285714
lme_highseas,1993,Small to medium flatfishes (<90 cm),3.6384722222222226
lme_highseas,1993,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1993,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1994,Cephalopods,3.835
lme_highseas,1994,Jellyfish,3.26875
lme_highseas,1994,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1994,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1994,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1994,Large demersals (>=90 cm),3.9786144578313256
lme_highseas,1994,Large flatfishes (>=90 cm),4.02625
lme_highseas,1994,Large pelagics (>=90 cm),4.280704225352113
lme_highseas,1994,Large rays (>=90 cm),3.7080952380952383
lme_highseas,1994,Large reef assoc. fish (>=90 cm),3.79925
lme_highseas,1994,Large sharks (>=90 cm),4.201850574712643
lme_highseas,1994,"Lobsters, crabs",3.1374747474747475
lme_highseas,1994,Medium bathydemersals (30 - 89 cm),3.885945945945946
lme_highseas,1994,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1994,Medium benthopelagics (30 - 89 cm),3.6563392857142856
lme_highseas,1994,Medium demersals (30 - 89 cm),3.6528968253968253
lme_highseas,1994,Medium pelagics (30 - 89 cm),3.5765686274509805
lme_highseas,1994,Medium reef assoc. fish (30 - 89 cm),3.5317467248908296
lme_highseas,1994,Other demersal invertebrates,2.1562409638554216
lme_highseas,1994,Shrimps,2.8563157894736846
lme_highseas,1994,Small bathydemersals (<30 cm),3.505
lme_highseas,1994,Small bathypelagics (<30 cm),3.496
lme_highseas,1994,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,1994,Small demersals (<30 cm),3.4318055555555556
lme_highseas,1994,Small pelagics (<30 cm),3.310166666666667
lme_highseas,1994,Small reef assoc. fish (<30 cm),3.2838805970149254
lme_highseas,1994,Small to medium flatfishes (<90 cm),3.6384722222222226
lme_highseas,1994,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1994,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1995,Cephalopods,3.8464864864864863
lme_highseas,1995,Jellyfish,3.307
lme_highseas,1995,Large bathydemersals (>=90 cm),4.0495
lme_highseas,1995,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1995,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1995,Large demersals (>=90 cm),3.9786144578313256
lme_highseas,1995,Large flatfishes (>=90 cm),4.02625
lme_highseas,1995,Large pelagics (>=90 cm),4.2684931506849315
lme_highseas,1995,Large rays (>=90 cm),3.728181818181818
lme_highseas,1995,Large reef assoc. fish (>=90 cm),3.814
lme_highseas,1995,Large sharks (>=90 cm),4.201850574712643
lme_highseas,1995,"Lobsters, crabs",3.149587628865979
lme_highseas,1995,Medium bathydemersals (30 - 89 cm),3.8916666666666666
lme_highseas,1995,Medium bathypelagics (30 - 89 cm),3.7016666666666667
lme_highseas,1995,Medium benthopelagics (30 - 89 cm),3.6563392857142856
lme_highseas,1995,Medium demersals (30 - 89 cm),3.6526209677419357
lme_highseas,1995,Medium pelagics (30 - 89 cm),3.5765686274509805
lme_highseas,1995,Medium reef assoc. fish (30 - 89 cm),3.530482456140351
lme_highseas,1995,Other demersal invertebrates,2.1618922155688622
lme_highseas,1995,Shrimps,2.8563157894736846
lme_highseas,1995,Small bathydemersals (<30 cm),3.505
lme_highseas,1995,Small bathypelagics (<30 cm),3.496
lme_highseas,1995,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,1995,Small demersals (<30 cm),3.430416666666667
lme_highseas,1995,Small pelagics (<30 cm),3.3046218487394956
lme_highseas,1995,Small reef assoc. fish (<30 cm),3.287014925373134
lme_highseas,1995,Small to medium flatfishes (<90 cm),3.631095890410959
lme_highseas,1995,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1995,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1996,Cephalopods,3.845789473684211
lme_highseas,1996,Jellyfish,3.3033333333333332
lme_highseas,1996,Krill,2.225
lme_highseas,1996,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1996,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1996,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1996,Large demersals (>=90 cm),3.9786144578313256
lme_highseas,1996,Large flatfishes (>=90 cm),4.02625
lme_highseas,1996,Large pelagics (>=90 cm),4.265694444444445
lme_highseas,1996,Large rays (>=90 cm),3.728181818181818
lme_highseas,1996,Large reef assoc. fish (>=90 cm),3.814
lme_highseas,1996,Large sharks (>=90 cm),4.2027386363636365
lme_highseas,1996,"Lobsters, crabs",3.1449504950495046
lme_highseas,1996,Medium bathydemersals (30 - 89 cm),3.8916666666666666
lme_highseas,1996,Medium bathypelagics (30 - 89 cm),3.7183333333333333
lme_highseas,1996,Medium benthopelagics (30 - 89 cm),3.656846846846847
lme_highseas,1996,Medium demersals (30 - 89 cm),3.653779527559055
lme_highseas,1996,Medium pelagics (30 - 89 cm),3.57970297029703
lme_highseas,1996,Medium reef assoc. fish (30 - 89 cm),3.5170815450643778
lme_highseas,1996,Other demersal invertebrates,2.161963855421687
lme_highseas,1996,Shrimps,2.8563157894736846
lme_highseas,1996,Small bathydemersals (<30 cm),3.505
lme_highseas,1996,Small bathypelagics (<30 cm),3.496
lme_highseas,1996,Small benthopelagics (<30 cm),3.5
lme_highseas,1996,Small demersals (<30 cm),3.4318055555555556
lme_highseas,1996,Small pelagics (<30 cm),3.3069166666666665
lme_highseas,1996,Small reef assoc. fish (<30 cm),3.287014925373134
lme_highseas,1996,Small to medium flatfishes (<90 cm),3.631095890410959
lme_highseas,1996,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1996,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1997,Cephalopods,3.8664102564102563
lme_highseas,1997,Jellyfish,3.3033333333333332
lme_highseas,1997,Large bathydemersals (>=90 cm),4.0495
lme_highseas,1997,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1997,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1997,Large demersals (>=90 cm),3.9786144578313256
lme_highseas,1997,Large flatfishes (>=90 cm),4.02625
lme_highseas,1997,Large pelagics (>=90 cm),4.265694444444445
lme_highseas,1997,Large rays (>=90 cm),3.728181818181818
lme_highseas,1997,Large reef assoc. fish (>=90 cm),3.814
lme_highseas,1997,Large sharks (>=90 cm),4.201850574712643
lme_highseas,1997,"Lobsters, crabs",3.1449504950495046
lme_highseas,1997,Medium bathydemersals (30 - 89 cm),3.8916666666666666
lme_highseas,1997,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1997,Medium benthopelagics (30 - 89 cm),3.652477876106195
lme_highseas,1997,Medium demersals (30 - 89 cm),3.6407086614173227
lme_highseas,1997,Medium pelagics (30 - 89 cm),3.5765686274509805
lme_highseas,1997,Medium reef assoc. fish (30 - 89 cm),3.5249356223175963
lme_highseas,1997,Other demersal invertebrates,2.161843373493976
lme_highseas,1997,Shrimps,2.8443877551020407
lme_highseas,1997,Small bathydemersals (<30 cm),3.505
lme_highseas,1997,Small bathypelagics (<30 cm),3.496
lme_highseas,1997,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,1997,Small demersals (<30 cm),3.4398591549295774
lme_highseas,1997,Small pelagics (<30 cm),3.3047899159663863
lme_highseas,1997,Small reef assoc. fish (<30 cm),3.300724637681159
lme_highseas,1997,Small to medium flatfishes (<90 cm),3.631095890410959
lme_highseas,1997,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1997,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1998,Cephalopods,3.8556410256410256
lme_highseas,1998,Jellyfish,3.29
lme_highseas,1998,Large bathydemersals (>=90 cm),4.0495
lme_highseas,1998,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1998,Large benthopelagics (>=90 cm),3.951923076923077
lme_highseas,1998,Large demersals (>=90 cm),3.9735185185185187
lme_highseas,1998,Large flatfishes (>=90 cm),4.02625
lme_highseas,1998,Large pelagics (>=90 cm),4.265694444444445
lme_highseas,1998,Large rays (>=90 cm),3.704186046511628
lme_highseas,1998,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,1998,Large sharks (>=90 cm),4.2000111111111105
lme_highseas,1998,"Lobsters, crabs",3.139607843137255
lme_highseas,1998,Medium bathydemersals (30 - 89 cm),3.872972972972973
lme_highseas,1998,Medium bathypelagics (30 - 89 cm),3.7183333333333333
lme_highseas,1998,Medium benthopelagics (30 - 89 cm),3.6577391304347824
lme_highseas,1998,Medium demersals (30 - 89 cm),3.6534108527131783
lme_highseas,1998,Medium pelagics (30 - 89 cm),3.577941176470588
lme_highseas,1998,Medium reef assoc. fish (30 - 89 cm),3.5304166666666665
lme_highseas,1998,Other demersal invertebrates,2.15488622754491
lme_highseas,1998,Shrimps,2.852575757575758
lme_highseas,1998,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1998,Small bathypelagics (<30 cm),3.496
lme_highseas,1998,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,1998,Small demersals (<30 cm),3.439583333333333
lme_highseas,1998,Small pelagics (<30 cm),3.306186440677966
lme_highseas,1998,Small reef assoc. fish (<30 cm),3.3075342465753423
lme_highseas,1998,Small to medium flatfishes (<90 cm),3.6384722222222217
lme_highseas,1998,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,1998,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,1999,Cephalopods,3.86175
lme_highseas,1999,Jellyfish,3.307
lme_highseas,1999,Large bathydemersals (>=90 cm),4.0495
lme_highseas,1999,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,1999,Large benthopelagics (>=90 cm),3.951923076923077
lme_highseas,1999,Large demersals (>=90 cm),3.979939024390244
lme_highseas,1999,Large flatfishes (>=90 cm),4.02625
lme_highseas,1999,Large pelagics (>=90 cm),4.265694444444445
lme_highseas,1999,Large rays (>=90 cm),3.724
lme_highseas,1999,Large reef assoc. fish (>=90 cm),3.828139534883721
lme_highseas,1999,Large sharks (>=90 cm),4.2000111111111105
lme_highseas,1999,"Lobsters, crabs",3.142970297029703
lme_highseas,1999,Medium bathydemersals (30 - 89 cm),3.8916666666666666
lme_highseas,1999,Medium bathypelagics (30 - 89 cm),3.676428571428571
lme_highseas,1999,Medium benthopelagics (30 - 89 cm),3.6577391304347824
lme_highseas,1999,Medium demersals (30 - 89 cm),3.643639846743295
lme_highseas,1999,Medium pelagics (30 - 89 cm),3.573173076923077
lme_highseas,1999,Medium reef assoc. fish (30 - 89 cm),3.524710743801653
lme_highseas,1999,Other demersal invertebrates,2.153409638554217
lme_highseas,1999,Shrimps,2.847009803921569
lme_highseas,1999,Small bathydemersals (<30 cm),3.505
lme_highseas,1999,Small bathypelagics (<30 cm),3.496
lme_highseas,1999,Small benthopelagics (<30 cm),3.480625
lme_highseas,1999,Small demersals (<30 cm),3.4452777777777777
lme_highseas,1999,Small pelagics (<30 cm),3.306810344827586
lme_highseas,1999,Small reef assoc. fish (<30 cm),3.3025333333333333
lme_highseas,1999,Small to medium flatfishes (<90 cm),3.631095890410959
lme_highseas,1999,Small to medium rays (<90 cm),3.7550000000000003
lme_highseas,1999,Small to medium sharks (<90 cm),3.9633333333333334
lme_highseas,2000,Cephalopods,3.8945238095238093
lme_highseas,2000,Jellyfish,3.307
lme_highseas,2000,Large bathydemersals (>=90 cm),4.0495
lme_highseas,2000,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2000,Large benthopelagics (>=90 cm),3.96843137254902
lme_highseas,2000,Large demersals (>=90 cm),3.9727108433734943
lme_highseas,2000,Large flatfishes (>=90 cm),4.02625
lme_highseas,2000,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2000,Large rays (>=90 cm),3.724
lme_highseas,2000,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2000,Large sharks (>=90 cm),4.204736263736264
lme_highseas,2000,"Lobsters, crabs",3.139223300970874
lme_highseas,2000,Medium bathydemersals (30 - 89 cm),3.9021052631578947
lme_highseas,2000,Medium bathypelagics (30 - 89 cm),3.6992307692307693
lme_highseas,2000,Medium benthopelagics (30 - 89 cm),3.646666666666667
lme_highseas,2000,Medium demersals (30 - 89 cm),3.6420000000000003
lme_highseas,2000,Medium pelagics (30 - 89 cm),3.5773333333333333
lme_highseas,2000,Medium reef assoc. fish (30 - 89 cm),3.523485477178423
lme_highseas,2000,Other demersal invertebrates,2.1372280701754387
lme_highseas,2000,Shrimps,2.8520873786407765
lme_highseas,2000,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2000,Small bathypelagics (<30 cm),3.496
lme_highseas,2000,Small benthopelagics (<30 cm),3.500666666666667
lme_highseas,2000,Small demersals (<30 cm),3.4295833333333334
lme_highseas,2000,Small pelagics (<30 cm),3.3008547008547007
lme_highseas,2000,Small reef assoc. fish (<30 cm),3.311917808219178
lme_highseas,2000,Small to medium flatfishes (<90 cm),3.637945205479452
lme_highseas,2000,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,2000,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2001,Cephalopods,3.8945238095238093
lme_highseas,2001,Jellyfish,3.307
lme_highseas,2001,Krill,3.78
lme_highseas,2001,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2001,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2001,Large benthopelagics (>=90 cm),3.9684313725490195
lme_highseas,2001,Large demersals (>=90 cm),3.967530120481928
lme_highseas,2001,Large flatfishes (>=90 cm),4.02625
lme_highseas,2001,Large pelagics (>=90 cm),4.2684931506849315
lme_highseas,2001,Large rays (>=90 cm),3.720217391304348
lme_highseas,2001,Large reef assoc. fish (>=90 cm),3.8310465116279073
lme_highseas,2001,Large sharks (>=90 cm),4.202184782608696
lme_highseas,2001,"Lobsters, crabs",3.136634615384615
lme_highseas,2001,Medium bathydemersals (30 - 89 cm),3.9021052631578947
lme_highseas,2001,Medium bathypelagics (30 - 89 cm),3.6992307692307693
lme_highseas,2001,Medium benthopelagics (30 - 89 cm),3.6449579831932772
lme_highseas,2001,Medium demersals (30 - 89 cm),3.6358846153846156
lme_highseas,2001,Medium pelagics (30 - 89 cm),3.5773333333333333
lme_highseas,2001,Medium reef assoc. fish (30 - 89 cm),3.5309958506224066
lme_highseas,2001,Other demersal invertebrates,2.136720930232558
lme_highseas,2001,Shrimps,2.8548557692307694
lme_highseas,2001,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2001,Small bathypelagics (<30 cm),3.496
lme_highseas,2001,Small benthopelagics (<30 cm),3.5273684210526315
lme_highseas,2001,Small demersals (<30 cm),3.4402777777777778
lme_highseas,2001,Small pelagics (<30 cm),3.303760683760684
lme_highseas,2001,Small reef assoc. fish (<30 cm),3.311917808219178
lme_highseas,2001,Small to medium flatfishes (<90 cm),3.6507042253521127
lme_highseas,2001,Small to medium rays (<90 cm),3.7600000000000002
lme_highseas,2001,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2002,Cephalopods,3.8945238095238093
lme_highseas,2002,Jellyfish,3.307
lme_highseas,2002,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2002,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2002,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2002,Large demersals (>=90 cm),3.9626785714285715
lme_highseas,2002,Large flatfishes (>=90 cm),4.02625
lme_highseas,2002,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2002,Large rays (>=90 cm),3.724
lme_highseas,2002,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2002,Large sharks (>=90 cm),4.204372340425532
lme_highseas,2002,"Lobsters, crabs",3.136634615384615
lme_highseas,2002,Medium bathydemersals (30 - 89 cm),3.8969230769230765
lme_highseas,2002,Medium bathypelagics (30 - 89 cm),3.699230769230769
lme_highseas,2002,Medium benthopelagics (30 - 89 cm),3.645508474576271
lme_highseas,2002,Medium demersals (30 - 89 cm),3.63638783269962
lme_highseas,2002,Medium pelagics (30 - 89 cm),3.5803846153846157
lme_highseas,2002,Medium reef assoc. fish (30 - 89 cm),3.52801652892562
lme_highseas,2002,Other demersal invertebrates,2.1359306358381502
lme_highseas,2002,Shrimps,2.860242718446602
lme_highseas,2002,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2002,Small bathypelagics (<30 cm),3.496
lme_highseas,2002,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,2002,Small demersals (<30 cm),3.4436708860759495
lme_highseas,2002,Small pelagics (<30 cm),3.3094915254237285
lme_highseas,2002,Small reef assoc. fish (<30 cm),3.311917808219178
lme_highseas,2002,Small to medium flatfishes (<90 cm),3.6498611111111114
lme_highseas,2002,Small to medium rays (<90 cm),3.7518181818181815
lme_highseas,2002,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2003,Cephalopods,3.8945238095238093
lme_highseas,2003,Jellyfish,3.307
lme_highseas,2003,Krill,3.78
lme_highseas,2003,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2003,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2003,Large benthopelagics (>=90 cm),3.96843137254902
lme_highseas,2003,Large demersals (>=90 cm),3.9626785714285715
lme_highseas,2003,Large flatfishes (>=90 cm),4.02625
lme_highseas,2003,Large pelagics (>=90 cm),4.276666666666667
lme_highseas,2003,Large rays (>=90 cm),3.7217391304347824
lme_highseas,2003,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2003,Large sharks (>=90 cm),4.2068924731182795
lme_highseas,2003,"Lobsters, crabs",3.1418446601941747
lme_highseas,2003,Medium bathydemersals (30 - 89 cm),3.8769230769230765
lme_highseas,2003,Medium bathypelagics (30 - 89 cm),3.676428571428571
lme_highseas,2003,Medium benthopelagics (30 - 89 cm),3.6429166666666664
lme_highseas,2003,Medium demersals (30 - 89 cm),3.635423076923077
lme_highseas,2003,Medium pelagics (30 - 89 cm),3.578584905660377
lme_highseas,2003,Medium reef assoc. fish (30 - 89 cm),3.5457894736842106
lme_highseas,2003,Other demersal invertebrates,2.139412429378531
lme_highseas,2003,Shrimps,2.8548557692307694
lme_highseas,2003,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2003,Small bathypelagics (<30 cm),3.496
lme_highseas,2003,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,2003,Small demersals (<30 cm),3.436388888888889
lme_highseas,2003,Small pelagics (<30 cm),3.304491525423729
lme_highseas,2003,Small reef assoc. fish (<30 cm),3.3421875
lme_highseas,2003,Small to medium flatfishes (<90 cm),3.639577464788733
lme_highseas,2003,Small to medium rays (<90 cm),3.8183333333333334
lme_highseas,2003,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2004,Cephalopods,3.8945238095238093
lme_highseas,2004,Jellyfish,3.307
lme_highseas,2004,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2004,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2004,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2004,Large demersals (>=90 cm),3.9626785714285715
lme_highseas,2004,Large flatfishes (>=90 cm),4.02625
lme_highseas,2004,Large pelagics (>=90 cm),4.271216216216216
lme_highseas,2004,Large rays (>=90 cm),3.719130434782609
lme_highseas,2004,Large reef assoc. fish (>=90 cm),3.8367857142857145
lme_highseas,2004,Large sharks (>=90 cm),4.205329787234042
lme_highseas,2004,"Lobsters, crabs",3.136310679611651
lme_highseas,2004,Medium bathydemersals (30 - 89 cm),3.8817948717948716
lme_highseas,2004,Medium bathypelagics (30 - 89 cm),3.676428571428571
lme_highseas,2004,Medium benthopelagics (30 - 89 cm),3.6477500000000003
lme_highseas,2004,Medium demersals (30 - 89 cm),3.641
lme_highseas,2004,Medium pelagics (30 - 89 cm),3.578584905660377
lme_highseas,2004,Medium reef assoc. fish (30 - 89 cm),3.5436956521739127
lme_highseas,2004,Other demersal invertebrates,2.139412429378531
lme_highseas,2004,Shrimps,2.8548557692307694
lme_highseas,2004,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2004,Small bathypelagics (<30 cm),3.496
lme_highseas,2004,Small benthopelagics (<30 cm),3.4705882352941178
lme_highseas,2004,Small demersals (<30 cm),3.431688311688312
lme_highseas,2004,Small pelagics (<30 cm),3.312857142857143
lme_highseas,2004,Small reef assoc. fish (<30 cm),3.298253968253968
lme_highseas,2004,Small to medium flatfishes (<90 cm),3.639577464788733
lme_highseas,2004,Small to medium rays (<90 cm),3.8073076923076923
lme_highseas,2004,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2005,Cephalopods,3.901666666666667
lme_highseas,2005,Jellyfish,3.307
lme_highseas,2005,Large bathydemersals (>=90 cm),4.0305
lme_highseas,2005,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2005,Large benthopelagics (>=90 cm),3.980566037735849
lme_highseas,2005,Large demersals (>=90 cm),3.9626785714285715
lme_highseas,2005,Large flatfishes (>=90 cm),4.02625
lme_highseas,2005,Large pelagics (>=90 cm),4.2684931506849315
lme_highseas,2005,Large rays (>=90 cm),3.713777777777778
lme_highseas,2005,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2005,Large sharks (>=90 cm),4.200648936170213
lme_highseas,2005,"Lobsters, crabs",3.136310679611651
lme_highseas,2005,Medium bathydemersals (30 - 89 cm),3.856190476190476
lme_highseas,2005,Medium bathypelagics (30 - 89 cm),3.7214285714285715
lme_highseas,2005,Medium benthopelagics (30 - 89 cm),3.6477500000000003
lme_highseas,2005,Medium demersals (30 - 89 cm),3.6452156862745095
lme_highseas,2005,Medium pelagics (30 - 89 cm),3.597378640776699
lme_highseas,2005,Medium reef assoc. fish (30 - 89 cm),3.5451489361702127
lme_highseas,2005,Other demersal invertebrates,2.1389604519774013
lme_highseas,2005,Shrimps,2.8548557692307694
lme_highseas,2005,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2005,Small bathypelagics (<30 cm),3.4725
lme_highseas,2005,Small benthopelagics (<30 cm),3.5273684210526315
lme_highseas,2005,Small demersals (<30 cm),3.4270588235294115
lme_highseas,2005,Small pelagics (<30 cm),3.307603305785124
lme_highseas,2005,Small reef assoc. fish (<30 cm),3.327758620689655
lme_highseas,2005,Small to medium flatfishes (<90 cm),3.6519718309859157
lme_highseas,2005,Small to medium rays (<90 cm),3.801111111111111
lme_highseas,2005,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2006,Cephalopods,3.8732558139534885
lme_highseas,2006,Jellyfish,3.307
lme_highseas,2006,Large bathydemersals (>=90 cm),4.0305
lme_highseas,2006,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2006,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2006,Large demersals (>=90 cm),3.967352941176471
lme_highseas,2006,Large flatfishes (>=90 cm),4.02625
lme_highseas,2006,Large pelagics (>=90 cm),4.283333333333333
lme_highseas,2006,Large rays (>=90 cm),3.713777777777778
lme_highseas,2006,Large reef assoc. fish (>=90 cm),3.833214285714286
lme_highseas,2006,Large sharks (>=90 cm),4.200648936170213
lme_highseas,2006,"Lobsters, crabs",3.1349038461538465
lme_highseas,2006,Medium bathydemersals (30 - 89 cm),3.87974358974359
lme_highseas,2006,Medium bathypelagics (30 - 89 cm),3.676428571428571
lme_highseas,2006,Medium benthopelagics (30 - 89 cm),3.6453719008264462
lme_highseas,2006,Medium demersals (30 - 89 cm),3.65003861003861
lme_highseas,2006,Medium pelagics (30 - 89 cm),3.600686274509804
lme_highseas,2006,Medium reef assoc. fish (30 - 89 cm),3.533931623931624
lme_highseas,2006,Other demersal invertebrates,2.143977142857143
lme_highseas,2006,Shrimps,2.8548557692307694
lme_highseas,2006,Small bathydemersals (<30 cm),3.4619999999999997
lme_highseas,2006,Small bathypelagics (<30 cm),3.496
lme_highseas,2006,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,2006,Small demersals (<30 cm),3.418493150684932
lme_highseas,2006,Small pelagics (<30 cm),3.3083898305084745
lme_highseas,2006,Small reef assoc. fish (<30 cm),3.341639344262295
lme_highseas,2006,Small to medium flatfishes (<90 cm),3.6519718309859157
lme_highseas,2006,Small to medium rays (<90 cm),3.801111111111111
lme_highseas,2006,Small to medium sharks (<90 cm),3.9673684210526314
lme_highseas,2007,Cephalopods,3.900232558139535
lme_highseas,2007,Jellyfish,3.307
lme_highseas,2007,Large bathydemersals (>=90 cm),4.026666666666666
lme_highseas,2007,Large bathypelagics (>=90 cm),3.8428571428571425
lme_highseas,2007,Large benthopelagics (>=90 cm),3.9780769230769235
lme_highseas,2007,Large demersals (>=90 cm),3.968511904761905
lme_highseas,2007,Large flatfishes (>=90 cm),4.02625
lme_highseas,2007,Large pelagics (>=90 cm),4.2684931506849315
lme_highseas,2007,Large rays (>=90 cm),3.713777777777778
lme_highseas,2007,Large reef assoc. fish (>=90 cm),3.8268235294117643
lme_highseas,2007,Large sharks (>=90 cm),4.1961562500000005
lme_highseas,2007,"Lobsters, crabs",3.136310679611651
lme_highseas,2007,Medium bathydemersals (30 - 89 cm),3.8873809523809526
lme_highseas,2007,Medium bathypelagics (30 - 89 cm),3.6986666666666665
lme_highseas,2007,Medium benthopelagics (30 - 89 cm),3.6477500000000003
lme_highseas,2007,Medium demersals (30 - 89 cm),3.655884615384615
lme_highseas,2007,Medium pelagics (30 - 89 cm),3.5973786407766988
lme_highseas,2007,Medium reef assoc. fish (30 - 89 cm),3.5499565217391305
lme_highseas,2007,Other demersal invertebrates,2.151126436781609
lme_highseas,2007,Shrimps,2.853857142857143
lme_highseas,2007,Small bathydemersals (<30 cm),3.4619999999999997
