system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,772,Tokelau (New Zealand),320426.9692318663,320426.9269617339,99.99998680818518,common mask,1,42021923.36028994,42022341.811177656,42022341.811177656,42021923.36028994,42021923.36028994,42021923.36028994,42021923.36028994,42021923.36028994,,,Antoine-Morel,Antoine-Morel,359.2973382592223
EEZ,eez,776,Tonga,666294.9725173794,666451.5623097878,100.02350157195646,common mask,1,74890384.81257746,74912563.82770106,74912563.82770106,74890384.81257746,74890384.81257746,74890384.81257746,74890384.81257746,74890384.81257746,,,Antoine-Morel,Antoine-Morel,307.9403941734877
EEZ,eez,796,Turks & Caicos Isl. (UK),90797.46547904855,90861.63510115948,100.07067336271157,common mask,1,10078972.090644618,10088815.610219814,10088815.610219814,10078972.090644618,10078972.090644618,10078972.090644618,10078972.090644618,10078972.090644618,,,Antoine-Morel,Antoine-Morel,304.1232706272122
EEZ,eez,798,Tuvalu,755048.9446114263,755048.8392712025,99.99998604855689,common mask,1,87028061.94284287,87029387.49076003,87029387.49076003,87028061.94284287,87028061.94284287,87028061.94284287,87028061.94284287,87028061.94284287,,,Antoine-Morel,Antoine-Morel,315.78488801339006
EEZ,eez,842,Hawaii Main Islands (USA),895734.4237853414,896322.597533067,100.06566385438666,common mask,1,100384336.70667396,100460321.42501882,100460321.42501882,100384336.70667396,100384336.70667396,100384336.70667396,100384336.70667396,100384336.70667396,,,Antoine-Morel,Antoine-Morel,307.03919902512695
EEZ,eez,844,Palmyra Atoll & Kingman Reef (USA),352896.2312479594,352896.1877396738,99.9999876710824,common mask,1,57982629.713741295,57982790.35094452,57982790.35094452,57982629.71374129,57982629.71374129,57982629.71374129,57982629.71374129,57982629.71374129,,,Antoine-Morel,Antoine-Morel,450.15079702581363
EEZ,eez,845,Jarvis Isl. (USA),324452.7598786858,324452.71420598053,99.9999859231571,common mask,1,72962235.38835074,72961720.62634706,72961720.62634706,72962235.38835074,72962235.38835074,72962235.38835074,72962235.38835074,72962235.38835074,,,Antoine-Morel,Antoine-Morel,616.1036675579277
EEZ,eez,846,Howland & Baker Isl. (USA),435124.7728929609,435124.7145057955,99.99998658151202,common mask,1,96447668.32217209,96446531.35062969,96446531.35062969,96447668.32217209,96447668.32217209,96447668.32217209,96447668.32217209,96447668.32217209,,,Antoine-Morel,Antoine-Morel,607.274519047058
EEZ,eez,855,Ascension Isl. (UK),443464.8976272523,443476.6630971624,100.00265307806166,common mask,1,73594390.88649788,73596935.68352987,73596935.68352987,73594390.88649788,73594390.88649788,73594390.88649788,73594390.88649788,73594390.88649788,,,Antoine-Morel,Antoine-Morel,454.6661286180575
EEZ,eez,856,Tristan da Cunha Isl. (UK),812788.9758704035,812788.8652357397,99.99998638826719,common mask,1,108263963.27519089,108262867.82218157,108262867.82218157,108263963.27519089,108263963.27519089,108263963.27519089,108263963.27519089,108263963.27519089,,,Antoine-Morel,Antoine-Morel,364.93309680607143
EEZ,eez,872,Wake Isl. (USA),408603.83248243737,408603.7630892948,99.99998301701133,common mask,1,38371735.75597882,38371608.94551416,38371608.94551416,38371735.75597882,38371735.75597882,38371735.75597882,38371735.75597882,38371735.75597882,,,Antoine-Morel,Antoine-Morel,257.2859939378662
EEZ,eez,876,Wallis & Futuna Isl. (France),262523.71354493906,262529.1739738075,100.00207997547905,common mask,1,25291698.793370895,25292186.803780388,25292186.803780388,25291698.793370895,25291698.793370895,25291698.793370895,25291698.793370895,25291698.793370895,,,Antoine-Morel,Antoine-Morel,263.9469194063057
EEZ,eez,882,Samoa,131929.1470305049,132106.98208344134,100.13479587865093,common mask,1,13057506.934430907,13080638.143161032,13080638.143161032,13057506.934430907,13057506.934430907,13057506.934430907,13057506.934430907,13057506.934430907,,,Antoine-Morel,Antoine-Morel,271.160637405689
EEZ,eez,895,St Paul & Amsterdam Isl. (France),508610.7296478754,508618.84425850434,100.00159544621376,common mask,1,60932324.63344699,60933279.687977955,60933279.687977955,60932324.63344699,60932324.63344699,60932324.63344699,60932324.63344699,60932324.63344699,,,Antoine-Morel,Antoine-Morel,328.22326777032293
EEZ,eez,896,Crozet Isl. (France),572912.5098699178,572927.6615126079,100.00264466954887,common mask,1,52652125.22622461,52358711.85520472,52358711.85520472,52652125.2262246,52652125.2262246,52652125.2262246,52652125.2262246,52652125.2262246,,,Antoine-Morel,Antoine-Morel,251.78783041902946
EEZ,eez,897,Kerguelen Isl. (France),565310.5122014816,565806.1029365873,100.08766699440557,common mask,1,48151670.2176252,47582033.55877,47582033.55877,48151670.21762521,48151670.21762521,48151670.21762521,48151670.21762521,48151670.21762521,,,Antoine-Morel,Antoine-Morel,233.3626941486257
EEZ,eez,898,Clipperton Isl. (France),433007.8258485206,433007.76178770495,99.99998520562174,common mask,1,84580336.18822204,84579567.1588621,84579567.1588621,84580336.18822204,84580336.18822204,84580336.18822204,84580336.18822204,84580336.18822204,,,Antoine-Morel,Antoine-Morel,535.156490547927
EEZ,eez,904,St Barthelemy (France),4213.789970786073,4213.783912619675,99.99985622998676,common mask,1,685663.4829251058,686090.6168288933,686090.6168288933,685663.4829251058,685663.4829251058,685663.4829251058,685663.4829251058,685663.4829251058,,,Antoine-Morel,Antoine-Morel,445.8053446492336
EEZ,eez,905,St Martin (France),1073.5537136366827,1073.6728132524615,100.01109395964691,common mask,1,197776.96566171377,197634.10642572193,197634.10642572193,197776.96566171374,197776.96566171374,197776.96566171374,197776.96566171374,197776.96566171374,,,Antoine-Morel,Antoine-Morel,504.7299390428345
EEZ,eez,909,Sint Maarten (Netherlands),480.60260354662245,480.59889244578704,99.99922782340171,common mask,1,88941.14943371211,89084.59963505967,89084.59963505967,88941.14943371211,88941.14943371211,88941.14943371211,88941.14943371211,88941.14943371211,,,Antoine-Morel,Antoine-Morel,507.0184393758319
EEZ,eez,910,South Orkney Islands (UK),493310.4933079955,489617.2548190966,99.2513359154124,common mask,1,35306333.70986849,31664791.371402025,31664791.371402025,35306333.70986849,35306333.70986849,35306333.70986849,35306333.70986849,35306333.70986849,,,Antoine-Morel,Antoine-Morel,196.08275661897864
EEZ,eez,930,Costa Rica (Pacific),546466.7357617749,546890.0503382792,100.07746392393202,common mask,1,148826472.22321904,149209047.9911625,149209047.9911625,148826472.22321904,148826472.22321904,148826472.22321904,148826472.22321904,148826472.22321904,,,Antoine-Morel,Antoine-Morel,746.1456166170361
EEZ,eez,938,Indonesia (Indian Ocean),1410902.277324641,1414232.145999938,100.23600987317216,common mask,1,311339489.36725897,313339531.9920278,313339531.9920278,311339489.36725897,311339489.36725897,311339489.36725897,311339489.36725897,311339489.36725897,,,Antoine-Morel,Antoine-Morel,604.5669612168219
EEZ,eez,941,Kiribati (Gilbert Islands),1054723.098295595,1054722.9560483906,99.99998651331286,common mask,1,206579592.85705718,206577309.68239293,206577309.68239293,206579592.85705715,206579592.85705715,206579592.85705715,206579592.85705715,206579592.85705715,,,Antoine-Morel,Antoine-Morel,536.6067057734906
EEZ,eez,942,Kiribati (Line Islands),1643942.3654763019,1644017.6429644492,100.0045790831679,common mask,1,319446835.0475585,319463672.3004616,319463672.3004616,319446835.0475585,319446835.0475585,319446835.0475585,319446835.0475585,319446835.0475585,,,Antoine-Morel,Antoine-Morel,532.3768197286547
EEZ,eez,943,Kiribati (Phoenix Islands),746256.6698416682,746277.9699622815,100.00285426200853,common mask,1,148568235.17235827,148571935.8184132,148571935.8184132,148568235.17235827,148568235.17235827,148568235.17235827,148568235.17235827,148568235.17235827,,,Antoine-Morel,Antoine-Morel,545.4373504394233
EEZ,eez,963,Spain (Northwest),286866.3569679856,287306.0572494743,100.15327704724112,common mask,1,50082479.228049375,50249965.92250015,50249965.92250015,50082479.228049375,50082479.228049375,50082479.228049375,50082479.228049375,50082479.228049375,,,Antoine-Morel,Antoine-Morel,478.3142690830855
EEZ,eez,969,Fernando de Noronha (Brazil),364838.63013953704,364838.58272802585,99.99998700479958,common mask,1,61555048.45699768,61555008.74932369,61555008.74932369,61555048.45699768,61555048.45699768,61555048.45699768,61555048.45699768,61555048.45699768,,,Antoine-Morel,Antoine-Morel,462.24263124449334
EEZ,eez,970,St Paul and St. Peter Archipelago (Brazil),413752.3627787826,413752.30687787774,99.99998648928442,common mask,1,82575575.50148194,82575211.8900325,82575211.8900325,82575575.50148194,82575575.50148194,82575575.50148194,82575575.50148194,82575575.50148194,,,Antoine-Morel,Antoine-Morel,546.787097261065
EEZ,eez,971,Japan (Ogasawara Islands),1085346.3295299234,1085354.7433378084,100.00077521871647,common mask,1,114721063.76641929,114722171.50855663,114722171.50855663,114721063.76641929,114721063.76641929,114721063.76641929,114721063.76641929,114721063.76641929,,,Antoine-Morel,Antoine-Morel,289.5889318828661
HighSeas,highseas,21,"Atlantic, Northwest",2637207.869260402,2637206.2681921013,99.99993928926425,common mask,1,397869560.08594537,396197461.59507185,396197461.59507185,397869560.0859454,397869560.0859454,397869560.0859454,397869560.0859454,397869560.0859454,,,Antoine-Morel,Antoine-Morel,413.33624170561325
HighSeas,highseas,27,"Atlantic, Northeast",5165751.521113201,5165750.11523654,99.99997278466347,common mask,1,793385489.7807714,788830826.6522173,788830826.6522173,793385489.7807714,793385489.7807714,793385489.7807714,793385489.7807714,793385489.7807714,,,Antoine-Morel,Antoine-Morel,420.78270068307245
HighSeas,highseas,31,"Atlantic, Western Central",7294043.286953618,7294043.669508337,100.00000524475526,common mask,1,937649852.9607764,937651222.6802771,937651222.6802771,937649852.9607764,937649852.9607764,937649852.9607764,937649852.9607764,937649852.9607764,,,Antoine-Morel,Antoine-Morel,352.1920018402804
HighSeas,highseas,34,"Atlantic, Eastern Central",9104599.556564048,9104599.142230483,99.9999954491841,common mask,1,1702621769.9665673,1702623514.522113,1702623514.522113,1702621769.9665675,1702621769.9665675,1702621769.9665675,1702621769.9665675,1702621769.9665675,,,Antoine-Morel,Antoine-Morel,512.3473195070422
