unit_id,ecosystem,region_type,year,method,model,default_model,catch_tonnes,landings_tonnes,discards_tonnes,discard_catch_percent,covered_catch_percent,covered_discard_percent,ppr_total_tC,ppr_landings_tC,ppr_discards_tC,discard_share_of_total_ppr_percent,increase_over_landings_only_percent,npp_ensemble_2019_tC,ppr_total_over_npp_percent,ppr_landings_over_npp_percent,discard_contribution_npp_percentage_points,status
LME_034,Bay of Bengal,LME,2019,EwE_TE_EE,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,308788526.48047674,297451416.55332917,11337109.92714762,3.6714803028358025,3.8114156787399343,1061393189.7977166,29.092755582813428,28.024620792038274,1.0681347907751584,available
LME_034,Bay of Bengal,LME,2019,SPPR_2015,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1102542225.8796995,1059130737.1103489,43411488.76935053,3.9373991989026313,4.098784715453647,1061393189.7977166,103.8768890244929,99.78684122819755,4.09004779629536,available
LME_034,Bay of Bengal,LME,2019,new_TE_noEEfix,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1102542225.8796995,1059130737.1103489,43411488.76935053,3.9373991989026313,4.098784715453647,1061393189.7977166,103.8768890244929,99.78684122819755,4.09004779629536,available
LME_034,Bay of Bengal,LME,2019,new_TE_EEfix,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1102542225.8796995,1059130737.1103489,43411488.76935053,3.9373991989026313,4.098784715453647,1061393189.7977166,103.8768890244929,99.78684122819755,4.09004779629536,available
LME_034,Bay of Bengal,LME,2019,new_GE,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,756889998.564513,727715670.6140152,29174327.950497724,3.8545003905228734,4.009028406091857,1061393189.7977166,71.31099067149312,68.56230825757468,2.748682413918432,available
LME_034,Bay of Bengal,LME,2019,new_WithEgestion,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,223374949.03707558,214889388.1020356,8485560.935039967,3.7987970323527827,3.948804084737205,1061393189.7977166,21.045447736446004,20.245973892388534,0.7994738440574666,available
LME_034,Bay of Bengal,LME,2019,sym_TE_asPP,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1102542225.8796995,1059130737.1103489,43411488.76935053,3.9373991989026313,4.098784715453647,1061393189.7977166,103.8768890244929,99.78684122819755,4.09004779629536,available
LME_034,Bay of Bengal,LME,2019,sym_GE_asPP,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,756889998.564513,727715670.6140152,29174327.950497724,3.8545003905228734,4.009028406091857,1061393189.7977166,71.31099067149312,68.56230825757468,2.748682413918432,available
LME_034,Bay of Bengal,LME,2019,sym_WithEgestion_asPP,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,223374949.03707558,214889388.1020356,8485560.935039967,3.7987970323527827,3.948804084737205,1061393189.7977166,21.045447736446004,20.245973892388534,0.7994738440574666,available
LME_034,Bay of Bengal,LME,2019,MC_new_GE,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1219741474.976014,1172562827.8690495,47178647.10696414,3.8679218567928015,4.023549611640341,1061393189.7977166,114.91890909988558,110.47393549722322,4.444973602662325,available
