system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,896,Crozet Isl. (France),572912.5098699178,572927.6615126079,100.00264466954887,common mask,1,56357050.196190484,55987467.75633721,55987467.75633721,56357050.196190484,56357050.196190484,56357050.196190484,56357050.196190484,56357050.196190484,,,Antoine-Morel,Antoine-Morel,269.50515932161227
EEZ,eez,897,Kerguelen Isl. (France),565310.5122014816,565806.1029365873,100.08766699440557,common mask,1,46219181.10473803,45827081.172989234,45827081.172989234,46219181.10473803,46219181.10473803,46219181.10473803,46219181.10473803,46219181.10473803,,,Antoine-Morel,Antoine-Morel,223.99706126905906
EEZ,eez,898,Clipperton Isl. (France),433007.8258485206,433007.76178770495,99.99998520562174,common mask,1,61182657.4853678,61182705.89835865,61182705.89835865,61182657.4853678,61182657.4853678,61182657.4853678,61182657.4853678,61182657.4853678,,,Antoine-Morel,Antoine-Morel,387.114756666393
EEZ,eez,904,St Barthelemy (France),4213.789970786073,4213.783912619675,99.99985622998676,common mask,1,689748.2268014925,689990.3150194994,689990.3150194994,689748.2268014925,689748.2268014925,689748.2268014925,689748.2268014925,689748.2268014925,,,Antoine-Morel,Antoine-Morel,448.46116736250957
EEZ,eez,905,St Martin (France),1073.5537136366827,1073.6728132524615,100.01109395964691,common mask,1,188990.0096940564,188937.88564681375,188937.88564681375,188990.0096940564,188990.0096940564,188990.0096940564,188990.0096940564,188990.0096940564,,,Antoine-Morel,Antoine-Morel,482.30548867729675
EEZ,eez,909,Sint Maarten (Netherlands),480.60260354662245,480.59889244578704,99.99922782340171,common mask,1,84839.55511002059,84945.49155090463,84945.49155090463,84839.55511002059,84839.55511002059,84839.55511002059,84839.55511002059,84839.55511002059,,,Antoine-Morel,Antoine-Morel,483.63686665958596
EEZ,eez,910,South Orkney Islands (UK),493310.4933080065,489472.1950687157,99.22193055056418,common mask,1,36449143.42969545,28376629.06991069,28376629.06991069,36449143.42969545,36449143.42969545,36449143.42969545,36449143.42969545,36449143.42969545,,,Antoine-Morel,Antoine-Morel,202.42964276116226
EEZ,eez,930,Costa Rica (Pacific),546466.7357617749,546890.0503382792,100.07746392393202,common mask,1,98515259.64086732,98838695.25957535,98838695.25957535,98515259.64086732,98515259.64086732,98515259.64086732,98515259.64086732,98515259.64086732,,,Antoine-Morel,Antoine-Morel,493.9089669522804
EEZ,eez,938,Indonesia (Indian Ocean),1410902.277324641,1414232.145999938,100.23600987317216,common mask,1,325374965.2355405,327327100.17198074,327327100.17198074,325374965.2355405,325374965.2355405,325374965.2355405,325374965.2355405,325374965.2355405,,,Antoine-Morel,Antoine-Morel,631.8214062349081
EEZ,eez,941,Kiribati (Gilbert Islands),1054723.098295595,1054722.9560483906,99.99998651331286,common mask,1,212110130.93117577,212109183.2574709,212109183.2574709,212110130.93117577,212110130.93117577,212110130.93117577,212110130.93117577,212110130.93117577,,,Antoine-Morel,Antoine-Morel,550.9727124833652
EEZ,eez,942,Kiribati (Line Islands),1643942.3654763019,1644017.6429644492,100.0045790831679,common mask,1,269045649.37075424,269049451.20201874,269049451.20201874,269045649.37075424,269045649.37075424,269045649.37075424,269045649.37075424,269045649.37075424,,,Antoine-Morel,Antoine-Morel,448.38029825059493
EEZ,eez,943,Kiribati (Phoenix Islands),746256.6698416682,746277.9699622815,100.00285426200853,common mask,1,118882482.62194568,118834537.42969151,118834537.42969151,118882482.62194568,118882482.62194568,118882482.62194568,118882482.62194568,118882482.62194568,,,Antoine-Morel,Antoine-Morel,436.45228914342744
EEZ,eez,963,Spain (Northwest),286866.3569679856,287306.0572494743,100.15327704724112,common mask,1,53488182.95910536,53651062.37494066,53651062.37494066,53488182.95910536,53488182.95910536,53488182.95910536,53488182.95910536,53488182.95910536,,,Antoine-Morel,Antoine-Morel,510.8405480521434
EEZ,eez,969,Fernando de Noronha (Brazil),364838.63013953704,364838.58272802585,99.99998700479958,common mask,1,59207056.650359064,59207204.03986256,59207204.03986256,59207056.650359064,59207056.650359064,59207056.650359064,59207056.650359064,59207056.650359064,,,Antoine-Morel,Antoine-Morel,444.6105776916582
EEZ,eez,970,St Paul and St. Peter Archipelago (Brazil),413752.3627787826,413752.30687787774,99.99998648928442,common mask,1,80652511.07469581,80651718.35329428,80651718.35329428,80652511.07469581,80652511.07469581,80652511.07469581,80652511.07469581,80652511.07469581,,,Antoine-Morel,Antoine-Morel,534.0532251762191
EEZ,eez,971,Japan (Ogasawara Islands),1085346.3295299234,1085354.7433378084,100.00077521871647,common mask,1,114789137.94088861,114789994.91943236,114789994.91943236,114789137.94088861,114789137.94088861,114789137.94088861,114789137.94088861,114789137.94088861,,,Antoine-Morel,Antoine-Morel,289.76077066143176
HighSeas,highseas,21,"Atlantic, Northwest",2637207.869260481,2637206.2681921013,99.99993928926125,common mask,1,383953314.73491174,382580675.4984736,382580675.4984736,383953314.73491174,383953314.73491174,383953314.73491174,383953314.73491174,383953314.73491174,,,Antoine-Morel,Antoine-Morel,398.87901971855877
HighSeas,highseas,27,"Atlantic, Northeast",5165751.521113359,5165750.11523654,99.99997278466041,common mask,1,774685094.8188452,767763922.771272,767763922.771272,774685094.8188452,774685094.8188452,774685094.8188452,774685094.8188452,774685094.8188452,,,Antoine-Morel,Antoine-Morel,410.8646938663563
HighSeas,highseas,31,"Atlantic, Western Central",7294043.286953618,7294043.669508337,100.00000524475526,common mask,1,919489349.7598892,919490741.8224491,919490741.8224491,919489349.7598892,919489349.7598892,919489349.7598892,919489349.7598892,919489349.7598892,,,Antoine-Morel,Antoine-Morel,345.3707092686973
HighSeas,highseas,34,"Atlantic, Eastern Central",9104599.556564048,9104599.142230483,99.9999954491841,common mask,1,1702680200.3822958,1702674669.765592,1702674669.765592,1702680200.3822956,1702680200.3822956,1702680200.3822956,1702680200.3822956,1702680200.3822956,,,Antoine-Morel,Antoine-Morel,512.3649021947559
HighSeas,highseas,41,"Atlantic, Southwest",12316026.404251738,12316028.23622318,100.00001487469564,common mask,1,1586834919.0565457,1585196408.7250054,1585196408.7250054,1586834919.0565457,1586834919.0565457,1586834919.0565457,1586834919.0565457,1586834919.0565457,,,Antoine-Morel,Antoine-Morel,352.99477170828425
HighSeas,highseas,47,"Atlantic, Southeast",14912931.185050102,14912932.578171274,100.0000093416992,common mask,1,1881852071.8008938,1880417222.7663167,1880417222.7663167,1881852071.800894,1881852071.800894,1881852071.800894,1881852071.800894,1881852071.800894,,,Antoine-Morel,Antoine-Morel,345.7240589960548
HighSeas,highseas,48,"Atlantic, Antarctic",9074718.041177703,8636657.137279944,95.17273261923951,common mask,1,513342729.77615124,430111431.9964733,430111431.9964733,513342729.77615124,513342729.77615124,513342729.77615124,513342729.77615124,513342729.77615124,,,Antoine-Morel,Antoine-Morel,154.98205358679743
