27,Sharks,,,,,,,,,,,,,,,,,,,,,,,,,,,1E+10,,,,,,,,,,,,,,,,,,,,,,
28,MantaRay,,,,,,,,,,,,,,,,,,,,,,,,,,,1E+10,,,,,,,,,,,,,,,,,,,,,,
29,Lobster,2.467052,2,,,,,,,,,1.000071,,,,1.000001,2,2,1.000051,1,,,,1.371998,2,1.694304,2.126685,1E+10,,1.00178,,,,2,,,,,,,,,,,,,,,,
30,BenthCarn,2.467052,2,,,2,2,1,1.624664,1E+10,5.283707,,1.684399,,,1.000001,2,2,1.000051,1,,1.312826,,,2,1.694304,2.126685,1E+10,,1.00178,2,2,,2,,,,,,,,,,,,,,,,
31,BenthDetr,,2,,,2,2,1,1.624664,,5.283707,1.000071,1.684399,1.5,1.303299,1.000001,2,2,1.000051,1,,1.312826,,,,1.694304,2.126685,1E+10,,1.00178,2,2,2,2,,,,,,,,,,,,,,,,
32,BenthGrazer,,2,,,,,,,1E+10,,,1.684399,,,1.000001,,2,,1,,,,,,,,1E+10,,1.00178,2,2,,2,,,,,,,,,,,,,,,,
33,Octopus,,2,,,,,,,1E+10,,,1.684399,,,,,2,1.000051,1,,,,,2,,2.126685,1E+10,,,2,,,2,,,,,,,,,,,,,,,,
34,BenthMeio,2.467052,,,,,,1,1.624664,1E+10,5.283707,1.000071,1.684399,,1.303299,1.000001,2,2,,1,,1.312826,,1.371998,2,,2.126685,,,1.00178,2,2,2,,2,,,,,,,,,,,,,,,
35,Infauna,,,,,2,2,1,1.624664,1E+10,5.283707,1.000071,1.684399,1.5,1.303299,1.000001,2,2,1.000051,1,,1.312826,,1.371998,2,1.694304,2.126685,1E+10,,1.00178,2,2,2,,2,1,,,,,,,,,,,,,,
36,Deep_FilterFeed,,,,,,,,,,,,,,,,,2,,1,,1.312826,,1.371998,2,,,,,,2,,,,2,,,,,,,,,,,,,,,
37,Bivalves,2.467052,2,,,,,,,,,,1.684399,,,1.000001,,2,,1,,,,,,,,,,1.00178,2,2,,2,2,,,,,,,,,,,,,,,
38,ShallowFilterFeed,,,,,2,2,1,1.624664,1E+10,,,1.684399,,,1.000001,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
39,Porites_mass,,,,,,,1,,1E+10,5.283707,,,,1.303299,1.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Porites_branch,,,,,,,1,,1E+10,5.283707,,,,1.303299,1.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Montipora,,,,,,,1,,1E+10,5.283707,,,,1.303299,1.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Pocillopora,,,,,,,1,,1E+10,5.283707,,,,1.303299,1.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Leptoseris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,
44,CCA,,,,,2,2,,1.624664,1E+10,5.283707,,,1.5,,1.000001,,2,1.000051,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,
45,Turf,,,,,2,2,1,1.624664,1E+10,5.283707,,,1.5,1.303299,1.000001,,2,1.000051,,,,,,,,,,,,2,2,2,,2,,,,,,,,,,,,,,,
46,MA_Fleshy,,,,,2,2,1,1.624664,1E+10,5.283707,,,1.5,1.303299,1.000001,,2,1.000051,,,,,,,,,,,,2,2,2,,2,,,,,,,,,,,,,,,
47,MA_Calc,,,,,2,2,,1.624664,1E+10,5.283707,,,1.5,,1.000001,,2,1.000051,,,,,,,,,,,,2,2,2,,2,,,,,,,,,,,,,,,
48,LargePhyto,,,,,,,,1.624664,1E+10,,,,1.5,,1.000001,,2,1.000051,,,,9.652154E+07,,,,,,,,,2,,,2,,2,3472.393,2,1.031593,1.000721,1.007032,2,2,1.000788,7.513135,1.023128,,1.029505,
49,SmallPhyto,,,,,,,,,,,,,,,,,,,,,,9.652154E+07,,,,,,,,,,,,2,,2,3472.393,2,1.031593,1.000721,1.007032,2,2,,,1.023128,2,1.029505,
50,Squid,,2,2,2,,,,,,,,1.684399,,,,2,,1.000051,1,1.000743,1.312826,,1.371998,2,,2.126685,1E+10,,,,,,,,,,,,,,,,,1.000788,7.513135,,,1.029505,
51,LargeZoo,,,2,,,,,,,,,1.684399,1.5,1.303299,1.000001,2,2,1.000051,1,1.000743,1.312826,9.652154E+07,1.371998,2,,2.126685,,2,,2,2,,,2,,,3472.393,,,,,,,1.000788,7.513135,,,1.029505,
52,MedZoo,,,,,,,,,,,,1.684399,,1.303299,1.000001,,2,1.000051,,1.000743,1.312826,9.652154E+07,1.371998,,1.694304,,,,,2,2,,,2,,,3472.393,,1.031593,1.000721,1.007032,2,,1.000788,7.513135,,,1.029505,
53,SmallZoo,,,,,,,,,,,,1.684399,,,,,,,,,,,,,,,,2,,,,,,,,2,,2,1.031593,1.000721,1.007032,2,2,1.000788,7.513135,1.023128,,1.029505,
54,GelatZoo,,,,,,,,,,5.283707,,1.684399,1.5,1.303299,1.000001,2,2,1.000051,1,1.000743,1.312826,9.652154E+07,1.371998,2,1.694304,2.126685,,2,,2,2,,,,,,,,,,,,,1.000788,7.513135,,,1.029505,
55,Detritus,,,,,,,1,1.624664,1E+10,5.283707,,1.684399,,1.303299,,,,1.000051,,1.000743,1.312826,9.652154E+07,,,,,,,1.00178,2,2,2,,2,1,2,3472.393,2,1.031593,1.000721,1.007032,2,2,1.000788,7.513135,1.023128,2,1.029505,
