taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Sardinella fimbriata,Pelagic fish (≤ 30 cm),1.000000,single,medium,639879.15,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Ruvettus pretiosus,Unresolved,,,unresolved,635369.554,,,,,,,,,,,,,,,,,,,,
Lates calcarifer,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,632668.965,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Carangoides,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,616681.8,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Scomberomorus niphonius,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,615678.066,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Megalaspis cordyla,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,612069.759,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Scomberomorus guttatus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,588900.767,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Atrobucca nibe,Juvenile large croakers | Croakers (> 30 cm),0.200000 | 0.800000,model_catch,low,588586.829,140.953883,265.549442,131.197840,368.043932,2939.153653,3022.907916,1769.605312,3691.420719,3691.420719,3691.420719,92.784491,44.082214,3691.420719,3691.420719,92.784491,92.784491,44.082214,44.082214,96.914301,3937.988659
Trichiuridae,Juvenile Hairtail (trichiurids) | Adult hairtail (trichiurids),0.200000 | 0.800000,model_catch,medium,577893.819,140.953883,759.294850,329.344068,902.043890,15387.334214,16058.002117,5258.842171,26383.951313,26383.951313,26383.951313,166.364336,71.691328,26383.951313,26383.951313,166.364336,166.364336,71.691328,71.691328,176.786743,28905.373115
Thunnus tonggol,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,559808.092,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Penaeus indicus,Shrimps,1.000000,single,high,555200.22,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Rhopilema esculentum,Jellyfish,1.000000,single,high,548978.368,140.953883,103.790936,57.845447,56.932587,468.918008,473.974620,450.275889,711.029640,711.029640,711.029640,34.656914,19.970973,711.029640,711.029640,34.656914,34.656914,19.970973,19.970973,36.368369,756.853632
Clupeiformes,Pelagic fish (≤ 30 cm) | Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.754132 | 0.049587 | 0.196281,model_catch,low,539337.373,140.953883,94.940534,52.342971,87.541141,1833.804999,1853.890312,743.939069,2045.820774,2045.820774,2045.820774,37.402647,21.641048,2045.820774,2045.820774,37.402647,37.402647,21.641048,21.641048,39.426311,2139.974971
Miichthys miiuy,Juvenile large croakers | Croakers (> 30 cm),0.200000 | 0.800000,model_catch,low,538900.161,140.953883,265.549442,131.197840,368.043932,2939.153653,3022.907916,1769.605312,3691.420719,3691.420719,3691.420719,92.784491,44.082214,3691.420719,3691.420719,92.784491,92.784491,44.082214,44.082214,96.914301,3937.988659
Platycephalidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,533637.836,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Lutjanidae,Snappers,1.000000,single,high,517939.381,140.953883,554.842266,250.381754,650.642591,3230.237663,3367.037571,3198.685692,4133.430900,4133.430900,4133.430900,205.658598,91.388011,4133.430900,4133.430900,205.658598,205.658598,91.388011,91.388011,216.473302,4393.486979
Chelidonichthys kumu,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,511849.701,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Chirocentrus dorab,Benthopelagic fish,1.000000,single,low,505880.763,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Parapenaeopsis,Shrimps,1.000000,single,high,502329.698,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Lutjanus malabaricus,Snappers,1.000000,single,high,484204.484,140.953883,554.842266,250.381754,650.642591,3230.237663,3367.037571,3198.685692,4133.430900,4133.430900,4133.430900,205.658598,91.388011,4133.430900,4133.430900,205.658598,205.658598,91.388011,91.388011,216.473302,4393.486979
Charybdis,Crabs,1.000000,single,high,478310.795,140.953883,33.254785,21.389991,53.354334,151.084056,151.084056,143.529853,173.938876,173.938876,173.938876,13.215653,8.004370,173.938876,173.938876,13.215653,13.215653,8.004370,8.004370,13.539814,184.933079
Penaeus japonicus,Shrimps,1.000000,single,high,464825.23,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Caesionidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,463221.115,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Trichiurus,Juvenile Hairtail (trichiurids) | Adult hairtail (trichiurids),0.200000 | 0.800000,model_catch,medium,448520.701,140.953883,759.294850,329.344068,902.043890,15387.334214,16058.002117,5258.842171,26383.951313,26383.951313,26383.951313,166.364336,71.691328,26383.951313,26383.951313,166.364336,166.364336,71.691328,71.691328,176.786743,28905.373115
Sphyraena,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,444174.863,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Metapenaeus,Shrimps,1.000000,single,high,443125.392,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Pennahia,Croakers (≤ 30 cm),1.000000,single,high,433578.719,140.953883,201.414719,103.262440,246.307264,1402.335676,1449.344811,1136.286332,1692.571887,1692.571887,1692.571887,68.157940,34.554960,1692.571887,1692.571887,68.157940,68.157940,34.554960,34.554960,71.462779,1758.686512
Selar crumenophthalmus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,421913.755,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Penaeus,Shrimps,1.000000,single,high,403968.297,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Himantura,Demersal sharks and rays,1.000000,single,medium,379841.387,140.953883,308.686010,149.974663,602.366804,10706.101486,10781.622707,3924.510665,18846.946222,18846.946222,18846.946222,119.185901,52.155741,18846.946222,18846.946222,119.185901,119.185901,52.155741,52.155741,124.506314,20404.471037
Menidae,Benthopelagic fish,1.000000,single,low,371399.477,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Scolopsis,Threadfin bream (nemipterids),1.000000,single,high,364074.701,140.953883,158.552335,83.774152,197.082776,3502.459341,3796.144916,1780.391965,4710.704014,4710.704014,4710.704014,105.183965,52.828865,4710.704014,4710.704014,105.183965,105.183965,52.828865,52.828865,109.611209,5115.038689
Siganus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,362007.933,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Pagrus auratus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,354062.162,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Nemipterus hexodon,Threadfin bream (nemipterids),1.000000,single,high,353362.395,140.953883,158.552335,83.774152,197.082776,3502.459341,3796.144916,1780.391965,4710.704014,4710.704014,4710.704014,105.183965,52.828865,4710.704014,4710.704014,105.183965,105.183965,52.828865,52.828865,109.611209,5115.038689
Penaeus penicillatus,Shrimps,1.000000,single,high,343865.889,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Thunnus obesus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,339239.903,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Muraenesocidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,332602.937,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Dussumieria acuta,Pelagic fish (≤ 30 cm),1.000000,single,medium,321622.662,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Pennahia argentata,Croakers (≤ 30 cm),1.000000,single,high,317044.811,140.953883,201.414719,103.262440,246.307264,1402.335676,1449.344811,1136.286332,1692.571887,1692.571887,1692.571887,68.157940,34.554960,1692.571887,1692.571887,68.157940,68.157940,34.554960,34.554960,71.462779,1758.686512
Stephanolepis cirrhifer,Demesral fish (≤ 30 cm),1.000000,single,medium,314941.948,140.953883,95.343415,53.708528,114.119590,569.846189,594.287325,564.572959,738.025520,738.025520,738.025520,39.685535,21.622034,738.025520,738.025520,39.685535,39.685535,21.622034,21.622034,41.109943,772.895549
Stromateidae,Pomfret (stromateids),1.000000,single,high,314846.403,140.953883,342.280115,164.146984,260.083928,1585.623721,1650.152477,1567.644853,2274.191060,2274.191060,2274.191060,105.127985,50.974766,2274.191060,2274.191060,105.127985,105.127985,50.974766,50.974766,111.155847,2438.947747
Lutjanus johnii,Snappers,1.000000,single,high,313146.66,140.953883,554.842266,250.381754,650.642591,3230.237663,3367.037571,3198.685692,4133.430900,4133.430900,4133.430900,205.658598,91.388011,4133.430900,4133.430900,205.658598,205.658598,91.388011,91.388011,216.473302,4393.486979
Elagatis bipinnulata,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,311414.499,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Saurida,Lizard fish (synodontids),1.000000,single,high,306283.862,140.953883,667.104795,294.137165,674.482249,9604.557184,10115.319409,2437.791978,16798.641648,16798.641648,16798.641648,88.036589,38.159556,16798.641648,16798.641648,88.036589,88.036589,38.159556,38.159556,92.540170,18119.633615
Serranidae,Adult groupers,1.000000,single,high,301377.47,140.953883,539.046528,244.140000,669.483011,10399.759602,10694.630086,4010.486282,14214.100911,14214.100911,14214.100911,203.720240,90.708206,14214.100911,14214.100911,203.720240,203.720240,90.708206,90.708206,213.076898,15231.972848
Tegillarca granosa,Non-ceph molluscs,1.000000,single,high,300639.32,140.953883,14.712171,10.486582,17.347998,87.523778,87.523778,33.521607,92.593660,92.593660,92.593660,4.448657,3.058348,92.593660,92.593660,4.448657,4.448657,3.058348,3.058348,4.556294,96.447226
Pristipomoides,Snappers,1.000000,single,high,297656.63,140.953883,554.842266,250.381754,650.642591,3230.237663,3367.037571,3198.685692,4133.430900,4133.430900,4133.430900,205.658598,91.388011,4133.430900,4133.430900,205.658598,205.658598,91.388011,91.388011,216.473302,4393.486979
Apogonidae,Demesral fish (≤ 30 cm),1.000000,single,medium,284226.152,140.953883,95.343415,53.708528,114.119590,569.846189,594.287325,564.572959,738.025520,738.025520,738.025520,39.685535,21.622034,738.025520,738.025520,39.685535,39.685535,21.622034,21.622034,41.109943,772.895549
Miscellaneous aquatic invertebrates,Polychaetes | Echinoderms | Benthic crustaceans | Non-ceph molluscs | Sessile/other invertebrates,0.000000 | 0.008543 | 0.136178 | 0.855205 | 0.000074,catch_composition,low,281172.914,140.953883,14.897287,10.601089,18.274513,95.149017,95.149017,40.179908,103.926902,103.926902,103.926902,5.067520,3.473792,103.926902,103.926902,5.067520,5.067520,3.473792,3.473792,5.182583,108.431266
Scomber australasicus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,273604.383,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Sepia,Cephalopods,1.000000,single,high,265683.914,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Epinephelus coioides,Adult groupers,1.000000,single,high,264464.845,140.953883,539.046528,244.140000,669.483011,10399.759602,10694.630086,4010.486282,14214.100911,14214.100911,14214.100911,203.720240,90.708206,14214.100911,14214.100911,203.720240,203.720240,90.708206,90.708206,213.076898,15231.972848
Larimichthys polyactis,Croakers (≤ 30 cm) | Juvenile large croakers | Croakers (> 30 cm),0.225352 | 0.154930 | 0.619718,model_catch,low,263763.118,140.953883,251.096546,124.902538,340.610317,2592.828475,2668.302146,1626.885542,3240.975912,3240.975912,3240.975912,87.234846,41.935227,3240.975912,3240.975912,87.234846,87.234846,41.935227,41.935227,91.178747,3446.878316
Tetraodontidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,263264.128,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Exocoetidae,Pelagic fish (≤ 30 cm),1.000000,single,medium,259369.398,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Upeneus,Demesral fish (≤ 30 cm),1.000000,single,medium,257735.526,140.953883,95.343415,53.708528,114.119590,569.846189,594.287325,564.572959,738.025520,738.025520,738.025520,39.685535,21.622034,738.025520,738.025520,39.685535,39.685535,21.622034,21.622034,41.109943,772.895549
Seriola,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,256610.285,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Conger myriaster,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,251358.773,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Mugil,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,250541.412,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Psettodes erumei,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.385470 | 0.123077 | 0.491453,model_catch,low,243309.877,140.953883,177.371403,91.310768,295.208302,4269.898312,4574.511297,1801.225895,6846.436700,6846.436700,6846.436700,67.536573,32.007796,6846.436700,6846.436700,67.536573,67.536573,32.007796,32.007796,70.113483,7370.741192
Acetes,Zooplankton,1.000000,single,high,228664.177,140.953883,10.000000,7.482941,7.482941,115.384615,115.384615,6.000000,114.728394,114.728394,114.728394,6.059840,4.848511,114.728394,114.728394,6.059840,6.059840,4.848511,4.848511,6.224783,116.846993
Cypselurus poecilopterus,Pelagic fish (≤ 30 cm),1.000000,single,medium,227463.169,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Decapterus russelli,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,223374.635,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Lethrinidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,223228.683,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Scomberoides,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,213902.867,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Caranx,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,208223.393,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Muraenesox,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,206325.739,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Cephalopholis boenak,Adult groupers,1.000000,single,high,195009.722,140.953883,539.046528,244.140000,669.483011,10399.759602,10694.630086,4010.486282,14214.100911,14214.100911,14214.100911,203.720240,90.708206,14214.100911,14214.100911,203.720240,203.720240,90.708206,90.708206,213.076898,15231.972848
Decapterus maruadsi,Pelagic fish (≤ 30 cm),1.000000,single,medium,185635.069,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Veneridae,Non-ceph molluscs,1.000000,single,high,185556.572,140.953883,14.712171,10.486582,17.347998,87.523778,87.523778,33.521607,92.593660,92.593660,92.593660,4.448657,3.058348,92.593660,92.593660,4.448657,4.448657,3.058348,3.058348,4.556294,96.447226
Isurus,Pelagic sharks and rays,1.000000,single,medium,177314.833,140.953883,908.988005,385.472886,784.468546,125208.792952,126616.154086,63308.077043,172174.151740,172174.151739,172174.151739,202.141045,87.499265,172174.151739,172174.151739,202.141045,202.141045,87.499265,87.499265,214.928725,183923.261916
Sphyraenidae,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,173833.433,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Mene maculata,Benthopelagic fish,1.000000,single,low,172674.819,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Chirocentrus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,164669.443,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Portunus,Crabs,1.000000,single,high,163445.867,140.953883,33.254785,21.389991,53.354334,151.084056,151.084056,143.529853,173.938876,173.938876,173.938876,13.215653,8.004370,173.938876,173.938876,13.215653,13.215653,8.004370,8.004370,13.539814,184.933079
Pleuronectiformes,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.385470 | 0.123077 | 0.491453,model_catch,low,161684.721,140.953883,177.371403,91.310768,295.208302,4269.898312,4574.511297,1801.225895,6846.436700,6846.436700,6846.436700,67.536573,32.007796,6846.436700,6846.436700,67.536573,67.536573,32.007796,32.007796,70.113483,7370.741192
Paralichthys olivaceus,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.385470 | 0.123077 | 0.491453,model_catch,low,146826.077,140.953883,177.371403,91.310768,295.208302,4269.898312,4574.511297,1801.225895,6846.436700,6846.436700,6846.436700,67.536573,32.007796,6846.436700,6846.436700,67.536573,67.536573,32.007796,32.007796,70.113483,7370.741192
Polynemidae,Demesral fish (≤ 30 cm),1.000000,single,medium,140604.644,140.953883,95.343415,53.708528,114.119590,569.846189,594.287325,564.572959,738.025520,738.025520,738.025520,39.685535,21.622034,738.025520,738.025520,39.685535,39.685535,21.622034,21.622034,41.109943,772.895549
Caranx ignobilis,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,138824.233,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Pomadasys,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,133963.582,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Gastropoda,Non-ceph molluscs,1.000000,single,high,133445.785,140.953883,14.712171,10.486582,17.347998,87.523778,87.523778,33.521607,92.593660,92.593660,92.593660,4.448657,3.058348,92.593660,92.593660,4.448657,4.448657,3.058348,3.058348,4.556294,96.447226
Psenopsis anomala,Melon seed,1.000000,single,high,132192.441,140.953883,105.954074,58.897834,94.696302,1687.260830,1714.476263,1652.755118,1871.214813,1871.214813,1871.214813,83.983191,49.600357,1871.214813,1871.214813,83.983191,83.983191,49.600357,49.600357,88.607298,1933.149653
Platycephalus indicus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,128648.431,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Ommastrephidae,Cephalopods,1.000000,single,high,125296.493,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Gobiidae,Demesral fish (≤ 30 cm),1.000000,single,medium,123268.174,140.953883,95.343415,53.708528,114.119590,569.846189,594.287325,564.572959,738.025520,738.025520,738.025520,39.685535,21.622034,738.025520,738.025520,39.685535,39.685535,21.622034,21.622034,41.109943,772.895549
Cephea,Jellyfish,1.000000,single,high,120878.508,140.953883,103.790936,57.845447,56.932587,468.918008,473.974620,450.275889,711.029640,711.029640,711.029640,34.656914,19.970973,711.029640,711.029640,34.656914,34.656914,19.970973,19.970973,36.368369,756.853632
Haemulidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,117050.836,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Mytilidae,Non-ceph molluscs,1.000000,single,high,115007.309,140.953883,14.712171,10.486582,17.347998,87.523778,87.523778,33.521607,92.593660,92.593660,92.593660,4.448657,3.058348,92.593660,92.593660,4.448657,4.448657,3.058348,3.058348,4.556294,96.447226
