unit_id,year,npp_antoinemorel_tC_yr,npp_vgpm_tC_yr,npp_eppley_tC_yr,npp_cbpm_tC_yr,npp_cafe_tC_yr,ens_median_tC_yr,ens_min_tC_yr,ens_max_tC_yr,status,reason,provenance,n_models,available_models,ensemble_basis,method,window_years,config_key,model_status,water_area_km2
EEZ_008,1999,2003129.3303374248,,,,,2003129.3303374248,2003129.3303374248,2003129.3303374248,partial,vgpm: unsupported_year; eppley: unsupported_year; cbpm: unsupported_year; cafe: unsupported_year,NPPExtraction/output/regional_expansion/years/1999/7c2a53b46a02284b/provenance.json,1,antoinemorel,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",1998;1999;2000;2001,7c2a53b46a02284b,"{""antoinemorel"": ""available"", ""cafe"": ""unsupported_year"", ""cbpm"": ""unsupported_year"", ""eppley"": ""unsupported_year"", ""vgpm"": ""unsupported_year""}",11994.187650731603
EEZ_008,2000,1998056.7442338523,,,,,1998056.7442338523,1998056.7442338523,1998056.7442338523,partial,vgpm: unsupported_year; eppley: unsupported_year; cbpm: unsupported_year; cafe: unsupported_year,NPPExtraction/output/regional_expansion/years/2000/4061cb7fd4278b03/provenance.json,1,antoinemorel,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",1998;1999;2000;2001;2002,4061cb7fd4278b03,"{""antoinemorel"": ""available"", ""cafe"": ""unsupported_year"", ""cbpm"": ""unsupported_year"", ""eppley"": ""unsupported_year"", ""vgpm"": ""unsupported_year""}",11994.187650731603
EEZ_008,2001,2131783.1241650023,,,,,2131783.1241650023,2131783.1241650023,2131783.1241650023,partial,vgpm: unsupported_year; eppley: unsupported_year; cbpm: unsupported_year; cafe: unsupported_year,NPPExtraction/output/regional_expansion/years/2001/af4237f96f450f68/provenance.json,1,antoinemorel,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",1999;2000;2001;2002;2003,af4237f96f450f68,"{""antoinemorel"": ""available"", ""cafe"": ""unsupported_year"", ""cbpm"": ""unsupported_year"", ""eppley"": ""unsupported_year"", ""vgpm"": ""unsupported_year""}",11994.187650731603
EEZ_008,2002,2040464.055493773,,,,,2040464.055493773,2040464.055493773,2040464.055493773,partial,vgpm: unsupported_year; eppley: unsupported_year; cbpm: unsupported_year; cafe: unsupported_year,NPPExtraction/output/regional_expansion/years/2002/cb18d36c3928416f/provenance.json,1,antoinemorel,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2000;2001;2002;2003;2004,cb18d36c3928416f,"{""antoinemorel"": ""available"", ""cafe"": ""unsupported_year"", ""cbpm"": ""unsupported_year"", ""eppley"": ""unsupported_year"", ""vgpm"": ""unsupported_year""}",11994.187650731603
EEZ_008,2003,2163551.028815834,2760858.0504860193,2215163.6357007506,2832971.144091401,1402904.9526131444,2215163.6357007506,1402904.9526131444,2832971.144091401,complete,,NPPExtraction/output/regional_expansion/years/2003/e3b8e4aba049aba8/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2001;2002;2003;2004;2005,e3b8e4aba049aba8,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2004,2427438.004708632,3229191.490688191,2532682.268450878,3173611.5500877113,1429739.0131082938,2532682.268450878,1429739.0131082938,3229191.490688191,complete,,NPPExtraction/output/regional_expansion/years/2004/1578102eb802e4fd/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2002;2003;2004;2005;2006,1578102eb802e4fd,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2005,2146017.1220471365,2894348.3434891226,2191057.1891375217,2843540.1422341545,1273924.3253183023,2191057.1891375217,1273924.3253183023,2894348.3434891226,complete,,NPPExtraction/output/regional_expansion/years/2005/789df515cc84d5eb/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2003;2004;2005;2006;2007,789df515cc84d5eb,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2006,2364409.9176591807,3118671.3382671718,2406788.656074385,3199472.92478662,1382497.9295233013,2406788.656074385,1382497.9295233013,3199472.92478662,complete,,NPPExtraction/output/regional_expansion/years/2006/f986afa7dea50b92/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2004;2005;2006;2007;2008,f986afa7dea50b92,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2007,2247920.675262051,2829207.645389358,2205053.108808138,2949757.3091363395,1268701.2099928942,2247920.675262051,1268701.2099928942,2949757.3091363395,complete,,NPPExtraction/output/regional_expansion/years/2007/8f3c65d96b0e1768/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2005;2006;2007;2008;2009,8f3c65d96b0e1768,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2008,2170396.2276093103,2760509.320839478,2116435.393800148,2796721.0589402164,1349281.3312167793,2170396.2276093103,1349281.3312167793,2796721.0589402164,complete,,NPPExtraction/output/regional_expansion/years/2008/f78aee8d26ee4e4e/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2006;2007;2008;2009;2010,f78aee8d26ee4e4e,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
