eez_unit_id,eez_name,lme_unit_id,lme_name,eez_area_km2,lme_area_km2,intersection_km2,intersection_fraction_of_eez,intersection_fraction_of_lme,eez_to_lme_area_ratio,lme_mostly_contained,flag_prefer_eez_candidate,flag_review_110_120
EEZ_938,Indonesia (Indian Ocean),LME_038,Indonesian Sea,1410011.8441569735,2267460.478990507,500.91728457460687,0.0003552575013113442,0.00022091555253815035,0.6218462712896866,False,False,False
EEZ_939,Israel (Mediterranean),LME_026,Mediterranean Sea,25732.799828694675,2527801.206996367,25651.194925455264,0.9968287592573423,0.010147631409645154,0.010179914368848412,False,False,False
EEZ_940,Israel (Red Sea),LME_033,Red Sea,20.72896002280011,460970.08083065716,20.72896002280011,1.0,4.496812458076892e-05,4.496812458076892e-05,False,False,False
EEZ_944,Mexico (Atlantic),LME_005,Gulf of Mexico,831478.5958908207,1532439.5578843302,734911.2901033574,0.8838607436623139,0.47956951145138027,0.5425849206338365,False,False,False
EEZ_944,Mexico (Atlantic),LME_012,Caribbean Sea,831478.5958908207,3262576.84767364,91032.51811453482,0.10948269572352054,0.0279020303167556,0.25485333670644456,False,False,False
EEZ_945,Mexico (Pacific),LME_003,California Current,2349313.1133840904,2215007.371490185,659389.1519660627,0.2806731670672196,0.29769162868403776,1.0606344446626146,False,False,False
EEZ_945,Mexico (Pacific),LME_004,Gulf of California,2349313.1133840904,222399.7685962258,219827.43254956178,0.0935709383722416,0.988433728762847,10.563469234760522,True,True,False
EEZ_945,Mexico (Pacific),LME_011,Pacific Central-American Coastal,2349313.1133840904,1981662.465291764,898782.229137508,0.38257234594108597,0.4535496053840726,1.1855263721908345,False,False,False
EEZ_946,Morocco (Central),LME_027,Canary Current,261992.41119371905,1123299.8683993171,252505.25249500904,0.9637884217505249,0.22478882050865426,0.23323461398340026,False,False,False
EEZ_947,Morocco (Mediterranean),LME_026,Mediterranean Sea,18395.30800685769,2527801.206996367,18105.109300178156,0.9842243083632333,0.007162394435949875,0.007277197255837899,False,False,False
EEZ_947,Morocco (Mediterranean),LME_027,Canary Current,18395.30800685769,1123299.8683993171,115.31230503169272,0.006268571582965874,0.00010265496175657062,0.016376132967121846,False,False,False
EEZ_948,Morocco (South),LME_027,Canary Current,283895.8715712907,1123299.8683993171,252632.66635898515,0.8898779153100334,0.22490224869249056,0.2527338242955885,False,False,False
EEZ_949,Nicaragua (Caribbean),LME_012,Caribbean Sea,167022.0152175708,3262576.84767364,166448.0235682969,0.9965633772977401,0.051017349579667866,0.05119328157332594,False,False,False
EEZ_950,Nicaragua (Pacific),LME_011,Pacific Central-American Coastal,61562.29726162187,1981662.465291764,61174.635319844565,0.9937029324924336,0.030870360816385403,0.031065985423788068,False,False,False
EEZ_951,Panama (Caribbean),LME_012,Caribbean Sea,142265.37708276403,3262576.84767364,142079.9429414528,0.9986965616995952,0.04354838202286699,0.0436052187350638,False,False,False
EEZ_952,Panama (Pacific),LME_011,Pacific Central-American Coastal,189016.8902661049,1981662.465291764,187822.20436219696,0.9936794754044149,0.0947801190423938,0.09538298957399668,False,False,False
EEZ_953,South Africa (Atlantic and Cape),LME_029,Benguela Current,747474.4185659183,1458156.5656590832,276094.7350836916,0.36937014595549444,0.18934505497281595,0.512616022291174,False,False,False
EEZ_953,South Africa (Atlantic and Cape),LME_030,Agulhas Current,747474.4185659183,2626846.36963807,262075.09229616955,0.3506141291082293,0.09976795572261753,0.28455201157002047,False,False,False
EEZ_954,South Africa (Indian Ocean Coast),LME_030,Agulhas Current,321499.4565529416,2626846.36963807,239073.07609800794,0.7436189120233849,0.09101144203227526,0.12238989697644105,False,False,False
EEZ_956,Thailand (Andaman Sea),LME_034,Bay of Bengal,119385.57890397492,3664559.241537097,118503.30509676215,0.992609879557376,0.03233766935830897,0.03257842786405568,False,False,False
EEZ_957,Thailand (Gulf of Thailand),LME_035,Gulf of Thailand,178890.67254913584,387309.2560812747,178091.27294480996,0.9955313511155462,0.4598167230670017,0.4618807057675808,False,False,False
EEZ_958,"USA (Alaska, Arctic)",LME_054,Northern Bering - Chukchi Seas,507368.5723446214,1332042.5311335474,265522.7720707547,0.5233331084023134,0.19933505564931098,0.3808951745053205,False,False,False
EEZ_958,"USA (Alaska, Arctic)",LME_055,Beaufort Sea,507368.5723446214,1093765.6340757054,240787.5337862593,0.47458109727519443,0.22014545555706597,0.4638732069630044,False,False,False
EEZ_959,"USA (Alaska, Subarctic)",LME_001,East Bering Sea,3196948.718097772,1286076.9881305452,1090064.7162596623,0.3409703477847044,0.8475890061948714,2.4858144167130223,False,False,False
EEZ_959,"USA (Alaska, Subarctic)",LME_002,Gulf of Alaska,3196948.718097772,1483052.121169453,729388.6299604967,0.22815149515269448,0.4918159109508175,2.155654998542354,False,False,False
EEZ_959,"USA (Alaska, Subarctic)",LME_053,West Bering Sea,3196948.718097772,750343.1420938191,57688.62622689429,0.018044901971783836,0.07688299258112123,4.260648946796187,False,False,False
EEZ_959,"USA (Alaska, Subarctic)",LME_054,Northern Bering - Chukchi Seas,3196948.718097772,1332042.5311335474,200683.9840484535,0.06277360125058973,0.15065884110898065,2.4000350164324096,False,False,False
EEZ_959,"USA (Alaska, Subarctic)",LME_065,Aleutian Islands,3196948.718097772,218410.46518548104,217101.6398817448,0.06790901544736797,0.9940074972935719,14.637342195955778,True,True,False
EEZ_962,"Spain (mainland, Med and Gulf of Cadiz)",LME_025,Iberian Coastal,145807.37826406103,303943.39540209086,10469.8007298307,0.07180569909754234,0.03444654790402686,0.47971885709564593,False,False,False
EEZ_962,"Spain (mainland, Med and Gulf of Cadiz)",LME_026,Mediterranean Sea,145807.37826406103,2527801.206996367,130851.05890198052,0.8974241253073337,0.051764774278853565,0.05768150512014159,False,False,False
EEZ_962,"Spain (mainland, Med and Gulf of Cadiz)",LME_027,Canary Current,145807.37826406103,1123299.8683993171,3973.1078712044214,0.027249017974995873,0.0035369966497601673,0.12980271997346,False,False,False
EEZ_963,Spain (Northwest),LME_024,Celtic-Biscay Shelf,288215.5247353311,762660.9802682624,1521.5184835841628,0.005279099677164775,0.0019950128863928185,0.3779077889024199,False,False,False
EEZ_963,Spain (Northwest),LME_025,Iberian Coastal,288215.5247353311,303943.39540209086,130792.70122658968,0.45380172128720986,0.4303192739344187,0.9482539482525912,False,False,False
EEZ_966,Turkey (Marmara Sea),LME_026,Mediterranean Sea,11625.021298974418,2527801.206996367,11392.841385609267,0.9800275709270627,0.004507016356379816,0.004598866899342819,False,False,False
EEZ_966,Turkey (Marmara Sea),LME_062,Black Sea,11625.021298974418,462205.2642152028,34.34134095362607,0.002954088433081472,7.429889620996774e-05,0.025151209211589174,False,False,False
EEZ_967,Aruba (Netherlands),LME_012,Caribbean Sea,31180.342544028197,3262576.84767364,31143.78493351651,0.9988275430117528,0.009545762870144619,0.009556968004067443,False,False,False
EEZ_968,United Arab Emirates (Fujairah),LME_032,Arabian Sea,4318.796932743214,3931902.1047515674,4268.244206276785,0.9882947202071113,0.001085541830026429,0.0010983988964333822,False,False,False
EEZ_969,Fernando de Noronha (Brazil),LME_016,East Brazil Shelf,363228.6093656739,1075217.8820703696,124424.12899224037,0.34255046486984897,0.11571992157780836,0.3378186090676473,False,False,False
EEZ_972,Glorieuse Islands (France),LME_030,Agulhas Current,43150.88824823767,2626846.36963807,41300.52950444082,0.9571188724284854,0.01572247619114903,0.016426879297925235,False,False,False
EEZ_973,"Korea (North, Yellow Sea)",LME_048,Yellow Sea,24786.694525909683,440467.2676753383,24535.220644160712,0.9898544809399211,0.0557027103822054,0.05627363562501896,False,False,False
EEZ_974,"Korea (North, Sea of Japan)",LME_050,Sea of Japan / East Sea,89031.41368178965,988300.3380015396,88513.44845135177,0.9941822194097787,0.08956128521653291,0.09008538220458542,False,False,False
EEZ_977,Yemen (Socotra),LME_032,Arabian Sea,312558.8466419083,3931902.1047515674,232311.09604314898,0.7432555454407043,0.05908364192547141,0.07949303881808038,False,False,False
