unit_id,region_name,region_type,area_km2,selected,selection_reason,unique_area_vs_other_selected_km2,overlap_area_with_other_selected_km2,overlap_fraction_with_other_selected,marginal_objective_km2,replacement_eligible_lme_ids,review_110_120_lme_ids
LME_053,West Bering Sea,LME,750343.1420938191,True,LME preferred whole-region baseline,721673.8786774441,28669.263416375034,0.03820820343126475,693004.615261069,,
LME_054,Northern Bering - Chukchi Seas,LME,1332042.5311335474,True,LME preferred whole-region baseline,1331857.5402451458,184.99088840163313,0.00013887761394841406,1331672.5493567442,,
LME_055,Beaufort Sea,LME,1093765.6340757054,True,LME preferred whole-region baseline,1093722.6319541445,43.00212156097405,3.931566344860826e-05,1093679.6298325835,,
LME_056,East Siberian Sea,LME,629972.9022024922,True,LME preferred whole-region baseline,629921.415597712,51.486604780191556,8.172828482016551e-05,629869.9289929318,,
LME_057,Laptev Sea,LME,898998.1635058462,True,LME preferred whole-region baseline,898957.8077608168,40.3557450294029,4.4889685727528705e-05,898917.4520157874,,
LME_058,Kara Sea,LME,993288.5596090119,True,LME preferred whole-region baseline,993236.4441787155,52.1154302963987,5.246756321940614e-05,993184.3287484191,,
LME_059,Iceland Shelf and Sea,LME,480787.1636455053,True,LME preferred whole-region baseline,480787.16364550526,5.820766091346741e-11,1.2106741883896294e-16,480787.1636455052,,
LME_060,Faroe Plateau,LME,104186.75713574768,True,LME preferred whole-region baseline,104184.81701197149,1.9401237761921948,1.8621596731956596e-05,104182.8768881953,,
LME_061,Antarctic,LME,4376383.972115592,True,LME preferred whole-region baseline,7557.525061447479,4368826.447054145,0.998273111977925,-4361268.921992698,,
LME_062,Black Sea,LME,462205.2642152028,True,LME preferred whole-region baseline,462205.2642152033,-4.656612873077393e-10,-1.0074772473619585e-15,462205.26421520376,,
LME_063,Hudson Bay Complex,LME,1251978.6371497132,True,LME preferred whole-region baseline,1251978.6371497107,2.561137080192566e-09,2.0456715507728763e-15,1251978.637149708,,
LME_064,Central Arctic Ocean,LME,3337137.3298031692,True,LME preferred whole-region baseline,3062715.7747948617,274421.55500830757,0.082232622720532,2788294.219786554,,
LME_065,Aleutian Islands,LME,218410.46518548104,True,LME preferred whole-region baseline,218371.0450137916,39.42017168944585,0.00018048664314674207,218331.62484210214,,
LME_066,Canadian High Arctic - North Greenland,LME,599987.2092506643,True,LME preferred whole-region baseline,599729.9410341078,257.2682165565202,0.00042878950182592636,599472.6728175513,,
