path,status,old_bytes,release_bytes,resolution
PPR_global_te005_results/global_output_te005/regional_calculations/HS_034_Atlantic_Eastern_Central.xlsx,only-in-old,21568,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_041_Atlantic_Southwest.xlsx,only-in-old,21186,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_047_Atlantic_Southeast.xlsx,only-in-old,21240,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_048_Atlantic_Antarctic.xlsx,only-in-old,16544,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_051_Indian_Ocean_Western.xlsx,only-in-old,21640,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_057_Indian_Ocean_Eastern.xlsx,only-in-old,21140,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_058_Indian_Ocean_Antarctic.xlsx,only-in-old,16397,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_061_Pacific_Northwest.xlsx,only-in-old,19195,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_067_Pacific_Northeast.xlsx,only-in-old,18308,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_071_Pacific_Western_Central.xlsx,only-in-old,19557,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_077_Pacific_Eastern_Central.xlsx,only-in-old,20099,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_081_Pacific_Southwest.xlsx,only-in-old,20242,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_087_Pacific_Southeast.xlsx,only-in-old,19787,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/HS_088_Pacific_Antarctic.xlsx,only-in-old,23544,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_001_East_Bering_Sea.xlsx,only-in-old,32107,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_002_Gulf_of_Alaska.xlsx,only-in-old,51503,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_003_California_Current.xlsx,only-in-old,71116,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_004_Gulf_of_California.xlsx,only-in-old,43342,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_005_Gulf_of_Mexico.xlsx,only-in-old,93875,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_006_Southeast_U_S_Continental_Shelf.xlsx,only-in-old,70635,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_007_Northeast_U_S_Continental_Shelf.xlsx,only-in-old,61852,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_008_Scotian_Shelf.xlsx,only-in-old,36273,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_009_Newfoundland_Labrador_Shelf.xlsx,only-in-old,40293,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_010_Insular_Pacific_Hawaiian.xlsx,only-in-old,43906,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_011_Pacific_Central_American_Coastal.xlsx,only-in-old,70466,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_012_Caribbean_Sea.xlsx,only-in-old,110738,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_013_Humboldt_Current.xlsx,only-in-old,54054,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_014_Patagonian_Shelf.xlsx,only-in-old,54895,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_015_South_Brazil_Shelf.xlsx,only-in-old,67658,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_016_East_Brazil_Shelf.xlsx,only-in-old,66045,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_017_North_Brazil_Shelf.xlsx,only-in-old,77010,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_018_Canadian_Eastern_Arctic_West_Greenland.xlsx,only-in-old,30511,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_019_Greenland_Sea.xlsx,only-in-old,31305,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_020_Barents_Sea.xlsx,only-in-old,43617,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_021_Norwegian_Sea.xlsx,only-in-old,47382,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_022_North_Sea.xlsx,only-in-old,76139,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_023_Baltic_Sea.xlsx,only-in-old,41874,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_024_Celtic_Biscay_Shelf.xlsx,only-in-old,88740,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_025_Iberian_Coastal.xlsx,only-in-old,100154,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_026_Mediterranean_Sea.xlsx,only-in-old,112675,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_027_Canary_Current.xlsx,only-in-old,96222,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_028_Guinea_Current.xlsx,only-in-old,79556,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_029_Benguela_Current.xlsx,only-in-old,46084,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_030_Agulhas_Current.xlsx,only-in-old,68840,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_031_Somali_Coastal_Current.xlsx,only-in-old,56146,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_032_Arabian_Sea.xlsx,only-in-old,91855,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_033_Red_Sea.xlsx,only-in-old,54092,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_034_Bay_of_Bengal.xlsx,only-in-old,72321,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_035_Gulf_of_Thailand.xlsx,only-in-old,59476,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_036_South_China_Sea.xlsx,only-in-old,84319,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_037_Sulu_Celebes_Sea.xlsx,only-in-old,60098,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_038_Indonesian_Sea.xlsx,only-in-old,45746,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_039_North_Australian_Shelf.xlsx,only-in-old,98754,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_040_Northeast_Australian_Shelf_Great_Barrier_Reef.xlsx,only-in-old,76997,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_041_East_Central_Australian_Shelf.xlsx,only-in-old,85135,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_042_Southeast_Australian_Shelf.xlsx,only-in-old,64107,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_043_Southwest_Australian_Shelf.xlsx,only-in-old,62808,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_044_West_Central_Australian_Shelf.xlsx,only-in-old,90804,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_045_Northwest_Australian_Shelf.xlsx,only-in-old,91117,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_046_New_Zealand_Shelf.xlsx,only-in-old,57417,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_047_East_China_Sea.xlsx,only-in-old,68199,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_048_Yellow_Sea.xlsx,only-in-old,53112,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_049_Kuroshio_Current.xlsx,only-in-old,63647,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_050_Sea_of_Japan_East_Sea.xlsx,only-in-old,60105,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_051_Oyashio_Current.xlsx,only-in-old,47053,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_052_Sea_of_Okhotsk.xlsx,only-in-old,44958,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_053_West_Bering_Sea.xlsx,only-in-old,31583,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_054_Northern_Bering_Chukchi_Seas.xlsx,only-in-old,36446,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_055_Beaufort_Sea.xlsx,only-in-old,19261,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_056_East_Siberian_Sea.xlsx,only-in-old,15293,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_057_Laptev_Sea.xlsx,only-in-old,15579,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_058_Kara_Sea.xlsx,only-in-old,15677,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_059_Iceland_Shelf_and_Sea.xlsx,only-in-old,33752,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_060_Faroe_Plateau.xlsx,only-in-old,39469,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_061_Antarctic.xlsx,only-in-old,17938,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_062_Black_Sea.xlsx,only-in-old,43000,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_063_Hudson_Bay_Complex.xlsx,only-in-old,26837,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_064_Central_Arctic_Ocean.xlsx,only-in-old,9941,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_065_Aleutian_Islands.xlsx,only-in-old,31212,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/regional_calculations/LME_066_Canadian_High_Arctic_North_Greenland.xlsx,only-in-old,21010,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/spatial/HighSeas.geojson,only-in-old,150259,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/spatial/LMEs.geojson,only-in-old,1439041,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/spatial/spatial_units.csv,only-in-old,6481,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/global_te005_summary.csv,only-in-old,17363,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/ingestion_audit.csv,only-in-old,9223,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/jensen_comparison.csv,only-in-old,570296,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_018/commercial.csv,only-in-old,288,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_018/functional.csv,only-in-old,288,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_018/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_018/species.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_018/validation.csv,only-in-old,893,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_021/commercial.csv,only-in-old,2329,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_021/functional.csv,only-in-old,4424,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_021/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_021/species.csv,only-in-old,20949,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_021/validation.csv,only-in-old,979,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_027/commercial.csv,only-in-old,2751,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_027/functional.csv,only-in-old,4880,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_027/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_027/species.csv,only-in-old,39723,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_027/validation.csv,only-in-old,1041,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_031/commercial.csv,only-in-old,1146,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_031/functional.csv,only-in-old,1447,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_031/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_031/species.csv,only-in-old,10032,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_031/validation.csv,only-in-old,998,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_034/commercial.csv,only-in-old,1151,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_034/functional.csv,only-in-old,1290,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_034/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_034/species.csv,only-in-old,11609,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_034/validation.csv,only-in-old,1022,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_041/commercial.csv,only-in-old,1156,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_041/functional.csv,only-in-old,1448,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_041/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_041/species.csv,only-in-old,10270,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_041/validation.csv,only-in-old,1023,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_047/commercial.csv,only-in-old,1149,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_047/functional.csv,only-in-old,1293,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_047/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_047/species.csv,only-in-old,10806,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_047/validation.csv,only-in-old,995,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_048/commercial.csv,only-in-old,847,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_048/functional.csv,only-in-old,1268,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_048/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_048/species.csv,only-in-old,2120,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_048/validation.csv,only-in-old,1024,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_051/commercial.csv,only-in-old,1157,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_051/functional.csv,only-in-old,1435,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_051/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_051/species.csv,only-in-old,11166,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_051/validation.csv,only-in-old,1014,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_057/commercial.csv,only-in-old,1148,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_057/functional.csv,only-in-old,1276,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_057/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_057/species.csv,only-in-old,10584,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_057/validation.csv,only-in-old,1004,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_058/commercial.csv,only-in-old,866,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_058/functional.csv,only-in-old,1187,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_058/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_058/species.csv,only-in-old,2117,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_058/validation.csv,only-in-old,1040,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_061/commercial.csv,only-in-old,1146,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_061/functional.csv,only-in-old,1126,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_061/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_061/species.csv,only-in-old,6886,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_061/validation.csv,only-in-old,1041,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_067/commercial.csv,only-in-old,1137,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_067/functional.csv,only-in-old,1184,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_067/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_067/species.csv,only-in-old,5183,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_067/validation.csv,only-in-old,1035,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_071/commercial.csv,only-in-old,1148,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_071/functional.csv,only-in-old,1121,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_071/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_071/species.csv,only-in-old,7675,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_071/validation.csv,only-in-old,1016,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_077/commercial.csv,only-in-old,1149,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_077/functional.csv,only-in-old,1128,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_077/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_077/species.csv,only-in-old,8755,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_077/validation.csv,only-in-old,1013,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_081/commercial.csv,only-in-old,1147,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_081/functional.csv,only-in-old,1118,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_081/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_081/species.csv,only-in-old,8774,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_081/validation.csv,only-in-old,1038,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_087/commercial.csv,only-in-old,1131,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_087/functional.csv,only-in-old,1117,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_087/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_087/species.csv,only-in-old,8084,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_087/validation.csv,only-in-old,1038,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_088/commercial.csv,only-in-old,1455,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_088/functional.csv,only-in-old,3559,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_088/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_088/species.csv,only-in-old,9795,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/HS_088/validation.csv,only-in-old,983,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_001/commercial.csv,only-in-old,2277,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_001/functional.csv,only-in-old,4014,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_001/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_001/species.csv,only-in-old,22247,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_001/validation.csv,only-in-old,1023,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_002/commercial.csv,only-in-old,2772,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_002/functional.csv,only-in-old,5605,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_002/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_002/species.csv,only-in-old,52032,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_002/validation.csv,only-in-old,1005,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_003/commercial.csv,only-in-old,2855,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_003/functional.csv,only-in-old,5817,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_003/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_003/species.csv,only-in-old,85359,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_003/validation.csv,only-in-old,1038,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_004/commercial.csv,only-in-old,2611,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_004/functional.csv,only-in-old,4663,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_004/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_004/species.csv,only-in-old,39567,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_004/validation.csv,only-in-old,1059,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_005/commercial.csv,only-in-old,2536,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_005/functional.csv,only-in-old,5577,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_005/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_005/species.csv,only-in-old,125961,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_005/validation.csv,only-in-old,1005,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_006/commercial.csv,only-in-old,2613,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_006/functional.csv,only-in-old,5543,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_006/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_006/species.csv,only-in-old,89520,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_006/validation.csv,only-in-old,1040,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_007/commercial.csv,only-in-old,2773,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_007/functional.csv,only-in-old,5321,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_007/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_007/species.csv,only-in-old,73108,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_007/validation.csv,only-in-old,1057,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_008/commercial.csv,only-in-old,2601,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_008/functional.csv,only-in-old,4666,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_008/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_008/species.csv,only-in-old,27390,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_008/validation.csv,only-in-old,1039,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_009/commercial.csv,only-in-old,2623,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_009/functional.csv,only-in-old,5170,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_009/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_009/species.csv,only-in-old,34801,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_009/validation.csv,only-in-old,1058,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_010/commercial.csv,only-in-old,2113,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_010/functional.csv,only-in-old,4696,,carry-up (unique to old tree)
PPR_global_te005_results/global_output_te005/tables/regions/LME_010/missing_tl.csv,only-in-old,250,,carry-up (unique to old tree)
