system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,876,Wallis & Futuna Isl. (France),262523.71354493906,262529.1739738075,100.00207997547905,common mask,1,25991151.273301188,25991680.61451133,25991680.61451133,25991151.27330119,25991151.27330119,25991151.27330119,25991151.27330119,25991151.27330119,,,Antoine-Morel,Antoine-Morel,271.2464815613434
EEZ,eez,882,Samoa,131929.1470305049,132106.98208344134,100.13479587865093,common mask,1,13717089.668192238,13742903.771318065,13742903.771318065,13717089.668192238,13717089.668192238,13717089.668192238,13717089.668192238,13717089.668192238,,,Antoine-Morel,Antoine-Morel,284.85795921502296
EEZ,eez,895,St Paul & Amsterdam Isl. (France),508610.7296478754,508618.84425850434,100.00159544621376,common mask,1,54604717.92329132,54605316.38189286,54605316.38189286,54604717.92329132,54604717.92329132,54604717.92329132,54604717.92329132,54604717.92329132,,,Antoine-Morel,Antoine-Morel,294.13844064339787
EEZ,eez,896,Crozet Isl. (France),572912.5098699178,572927.6615126079,100.00264466954887,common mask,1,54096745.93839931,53757420.05205124,53757420.05205124,54096745.93839931,54096745.93839931,54096745.93839931,54096745.93839931,54096745.93839931,,,Antoine-Morel,Antoine-Morel,258.69615393558325
EEZ,eez,897,Kerguelen Isl. (France),565310.5122014816,565806.1029365873,100.08766699440557,common mask,1,47436141.509975985,46797686.68890656,46797686.68890656,47436141.509975985,47436141.509975985,47436141.509975985,47436141.509975985,47436141.509975985,,,Antoine-Morel,Antoine-Morel,229.89494928737707
EEZ,eez,898,Clipperton Isl. (France),433007.8258485206,433007.76178770495,99.99998520562174,common mask,1,80171041.2293899,80170453.5577368,80170453.5577368,80171041.2293899,80171041.2293899,80171041.2293899,80171041.2293899,80171041.2293899,,,Antoine-Morel,Antoine-Morel,507.2580105666208
EEZ,eez,904,St Barthelemy (France),4213.789970786073,4213.783912619675,99.99985622998676,common mask,1,759616.6318464137,759922.5731555794,759922.5731555794,759616.6318464136,759616.6318464136,759616.6318464136,759616.6318464136,759616.6318464136,,,Antoine-Morel,Antoine-Morel,493.88827434254625
EEZ,eez,905,St Martin (France),1073.5537136366827,1073.6728132524615,100.01109395964691,common mask,1,211867.03762892043,211734.37994922968,211734.37994922968,211867.03762892043,211867.03762892043,211867.03762892043,211867.03762892043,211867.03762892043,,,Antoine-Morel,Antoine-Morel,540.6880251694137
EEZ,eez,909,Sint Maarten (Netherlands),480.60260354662245,480.59889244578704,99.99922782340171,common mask,1,95285.74581477337,95535.51214420653,95535.51214420653,95285.74581477337,95285.74581477337,95285.74581477337,95285.74581477337,95285.74581477337,,,Antoine-Morel,Antoine-Morel,543.1864828076602
EEZ,eez,910,South Orkney Islands (UK),493310.4933079661,493689.5081686287,100.07683089368747,common mask,1,30753547.509733163,23909341.15343762,23909341.15343762,30753547.509733163,30753547.509733163,30753547.509733163,30753547.509733163,30753547.509733163,,,Antoine-Morel,Antoine-Morel,170.7976937247395
EEZ,eez,930,Costa Rica (Pacific),546466.7357617749,546890.0503382792,100.07746392393202,common mask,1,137313792.8246608,137719647.7083143,137719647.7083143,137313792.8246608,137313792.8246608,137313792.8246608,137313792.8246608,137313792.8246608,,,Antoine-Morel,Antoine-Morel,688.4264814361159
EEZ,eez,938,Indonesia (Indian Ocean),1410902.277324641,1414232.145999938,100.23600987317216,common mask,1,337222991.4964991,339351693.0277287,339351693.0277287,337222991.4964991,337222991.4964991,337222991.4964991,337222991.4964991,337222991.4964991,,,Antoine-Morel,Antoine-Morel,654.8282058142427
EEZ,eez,941,Kiribati (Gilbert Islands),1054723.098295595,1054722.9560483906,99.99998651331286,common mask,1,158529015.33273187,158528395.48594743,158528395.48594743,158529015.33273187,158529015.33273187,158529015.33273187,158529015.33273187,158529015.33273187,,,Antoine-Morel,Antoine-Morel,411.79155942124004
EEZ,eez,942,Kiribati (Line Islands),1643942.3654763019,1644017.6429644492,100.0045790831679,common mask,1,299235520.11886877,299252086.85360706,299252086.85360706,299235520.11886877,299235520.11886877,299235520.11886877,299235520.11886877,299235520.11886877,,,Antoine-Morel,Antoine-Morel,498.6934822096958
EEZ,eez,943,Kiribati (Phoenix Islands),746256.6698416682,746277.9699622815,100.00285426200853,common mask,1,124455720.30264413,124460423.28482965,124460423.28482965,124455720.30264413,124455720.30264413,124455720.30264413,124455720.30264413,124455720.30264413,,,Antoine-Morel,Antoine-Morel,456.9132711992667
EEZ,eez,963,Spain (Northwest),286866.3569679856,287306.0572494743,100.15327704724112,common mask,1,49796039.7241578,49979401.78366755,49979401.78366755,49796039.7241578,49796039.7241578,49796039.7241578,49796039.7241578,49796039.7241578,,,Antoine-Morel,Antoine-Morel,475.5786197292156
