taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Mullidae,Benthivores,1.000000,single,medium,259641.283,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Chelidonichthys kumu,Benthivores,1.000000,single,high,252888.182,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Nibea mitsukurii,Omnivores,1.000000,single,high,251483.002,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Saurida tumbil,Piscivores,1.000000,single,high,251452.499,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Mugilidae,Benthivores,1.000000,single,low,244737.288,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Coryphaena,Piscivores,1.000000,single,high,244327.153,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Thunnus alalunga,Piscivores,1.000000,single,medium,243978.822,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Platycephalus indicus,Piscivores,1.000000,single,medium,241390.259,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Mactridae,Mollusks,1.000000,single,high,233447.196,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Muraenesocidae,Piscivores,1.000000,single,high,225279.4,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Squalidae,Sharks,1.000000,single,high,207963.905,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Seriola lalandi,Piscivores,1.000000,single,medium,202008.753,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Portunidae,Crabs,1.000000,single,high,194474.788,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Pagrus auratus,Omnivores,1.000000,single,medium,194147.074,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Thunnus obesus,Piscivores,1.000000,single,medium,181260.514,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Haemulidae,Benthivores,1.000000,single,medium,178843.441,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Gastropoda,Mollusks,1.000000,single,medium,172422.542,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Holothuroidea,Echinoderms,1.000000,single,high,170769.758,0.000000,14.100435,1.575034,1.499031,23.388329,23.388329,5.426092,94.559547,94.559547,95.058062,6.066690,4.333902,95.058062,94.559547,6.066690,6.066690,4.333902,4.333902,6.179615,206.440660
Penaeus japonicus,Shrimps,1.000000,single,high,170438.428,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Mytilidae,Mollusks,1.000000,single,high,169861.962,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Penaeidae,Shrimps,1.000000,single,high,162119.976,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Trichiuridae,Hairtails,1.000000,single,medium,161385.271,0.000000,185.475133,2.451315,2.259582,146.737190,155.148788,52.440290,321.083404,321.083404,322.301991,23.984669,11.842620,322.301991,321.083404,23.984669,23.984669,11.842620,11.842620,25.994032,352.125194
Parastromateus niger,Planktivores/piscivores,1.000000,single,high,151612.172,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Miichthys miiuy,Benthivores/piscivores,1.000000,single,high,148894.019,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Nemopilema nomurai,Other invertebrates,1.000000,single,high,148351.668,0.000000,10.000000,1.484811,1.484811,5.660377,5.660377,4.500000,4.998366,4.998366,5.022236,5.235763,4.301952,5.022236,4.998366,5.235763,5.235763,4.301952,4.301952,5.382990,5.132942
Decapterus,Planktivores/piscivores,1.000000,single,high,144963.735,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Gadus chalcogrammus,Planktivores/piscivores,1.000000,single,low,136909.114,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Branchiostegus japonicus,Benthivores/piscivores,1.000000,single,medium,131986.177,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Meretrix lusoria,Mollusks,1.000000,single,high,127412.946,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Gadidae,Benthivores/piscivores | Planktivores/piscivores,0.613346 | 0.386654,catch_composition,low,127153.731,0.000000,294.417711,2.653208,2.703940,382.830427,395.019894,320.254748,451.138408,451.138408,452.906372,113.055999,55.596427,452.906372,451.138408,113.055999,113.055999,55.596427,55.596427,118.323812,489.049516
Scomberomorus guttatus,Piscivores,1.000000,single,high,126542.0,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Tegillarca granosa,Mollusks,1.000000,single,high,118929.717,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Menidae,Planktivores/piscivores,1.000000,single,high,118392.739,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Scorpaenidae,Benthivores/piscivores,1.000000,single,medium,117944.643,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Ommastrephidae,Cephalopods,1.000000,single,high,115549.602,0.000000,89.629351,2.163611,2.194808,60.429914,60.429914,57.166699,57.355767,57.355767,57.563432,19.493725,11.747219,57.563432,57.355767,19.493725,19.493725,11.747219,11.747219,20.311628,58.256703
Veneridae,Mollusks,1.000000,single,high,114419.475,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Meretrix,Mollusks,1.000000,single,high,112458.597,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Miscellaneous aquatic invertebrates,Mollusks | Echinoderms | Other invertebrates,0.754087 | 0.024444 | 0.221469,catch_composition,medium,111018.709,0.000000,13.576785,1.562317,1.569704,6.280180,6.280180,5.392563,7.024940,7.024940,7.074584,4.661886,3.616130,7.074584,7.024940,4.661886,4.661886,3.616130,3.616130,4.814828,9.891585
Ariidae,Benthivores/piscivores,1.000000,single,medium,110355.897,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Mene maculata,Planktivores/piscivores,1.000000,single,high,110210.842,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Acanthopagrus schlegelii,Omnivores,1.000000,single,high,109532.592,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Octopus,Cephalopods,1.000000,single,high,109131.505,0.000000,89.629351,2.163611,2.194808,60.429914,60.429914,57.166699,57.355767,57.355767,57.563432,19.493725,11.747219,57.563432,57.355767,19.493725,19.493725,11.747219,11.747219,20.311628,58.256703
Apostichopus japonicus,Echinoderms,1.000000,single,high,108959.079,0.000000,14.100435,1.575034,1.499031,23.388329,23.388329,5.426092,94.559547,94.559547,95.058062,6.066690,4.333902,95.058062,94.559547,6.066690,6.066690,4.333902,4.333902,6.179615,206.440660
Arctoscopus japonicus,Benthivores/piscivores,1.000000,single,low,106953.046,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Batoidea,Benthivores,1.000000,single,medium,104738.613,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Perciformes,Benthivores | Piscivores | Planktivores/piscivores | Benthivores/piscivores | Omnivores,0.214068 | 0.285133 | 0.167342 | 0.265453 | 0.068004,catch_composition,medium,101912.025,0.000000,392.019122,2.670722,2.680444,410.595040,420.199374,230.827409,494.331803,494.331803,496.281665,80.341395,40.306199,496.281665,494.331803,80.341395,80.341395,40.306199,40.306199,85.019743,546.625661
Ostreidae,Mollusks,1.000000,single,high,101828.855,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Portunus,Crabs,1.000000,single,high,100250.827,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Penaeus penicillatus,Shrimps,1.000000,single,high,94937.168,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Thunnus orientalis,Piscivores,1.000000,single,medium,94826.524,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Liparis tanakae,Benthivores/piscivores,1.000000,single,medium,93742.732,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Trachurus,Planktivores/piscivores,1.000000,single,high,89560.534,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Hyporhamphus sajori,Omnivores,1.000000,single,medium,88945.542,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Kajikia audax,Piscivores,1.000000,single,low,86015.448,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Clupea pallasii,Planktivores,1.000000,single,medium,81963.601,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Sepia,Cephalopods,1.000000,single,high,81442.944,0.000000,89.629351,2.163611,2.194808,60.429914,60.429914,57.166699,57.355767,57.355767,57.563432,19.493725,11.747219,57.563432,57.355767,19.493725,19.493725,11.747219,11.747219,20.311628,58.256703
Haliotidae,Mollusks,1.000000,single,medium,80340.038,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Metapenaeus,Shrimps,1.000000,single,high,77932.248,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Serranidae,Piscivores,1.000000,single,medium,76180.147,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Pleuronectiformes,Benthivores | Benthivores/piscivores,0.446421 | 0.553579,catch_composition,medium,75649.429,0.000000,188.277687,2.387522,2.435548,174.759305,185.102442,176.536714,204.134211,204.134211,205.017378,58.534389,29.905445,205.017378,204.134211,58.534389,58.534389,29.905445,29.905445,59.902914,249.850051
Scomberomorus commerson,Piscivores,1.000000,single,high,75388.758,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Engraulidae,Planktivores,1.000000,single,medium,71627.467,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Metapenaeus joyneri,Shrimps,1.000000,single,high,69690.359,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Kyphosidae,Omnivores,1.000000,single,medium,68433.26,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Marine finfishes not identified,Benthivores | Piscivores | Planktivores/piscivores | Benthivores/piscivores | Omnivores,0.214068 | 0.285133 | 0.167342 | 0.265453 | 0.068004,catch_composition,medium,64133.136,0.000000,392.019122,2.670722,2.680444,410.595040,420.199374,230.827409,494.331803,494.331803,496.281665,80.341395,40.306199,496.281665,494.331803,80.341395,80.341395,40.306199,40.306199,85.019743,546.625661
Oplegnathus fasciatus,Benthivores,1.000000,single,medium,63754.622,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Cardiidae,Mollusks,1.000000,single,high,63368.616,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Lethrinidae,Benthivores/piscivores,1.000000,single,medium,62949.675,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Chondrichthyes,Sharks | Benthivores,0.017407 | 0.982593,catch_composition,medium,60255.79,0.000000,97.927326,2.106147,2.110324,52.357216,57.514741,52.150789,95.472490,95.472490,95.976439,26.355321,15.041653,95.976439,95.472490,26.355321,26.355321,15.041653,15.041653,27.295578,171.743379
Parapristipoma trilineatum,Planktivores/Benthivores,1.000000,single,medium,50735.141,0.000000,92.056968,2.173561,2.179921,231.874477,231.874477,154.660276,211.823830,211.823830,212.564771,48.293239,31.509077,212.564771,211.823830,48.293239,48.293239,31.509077,31.509077,50.714620,213.797628
Evynnis tumifrons,Omnivores,1.000000,single,medium,42287.885,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Scyllaridae,Crabs,1.000000,single,medium,40680.528,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Xiphias gladius,Piscivores,1.000000,single,low,35796.868,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Epinephelus coioides,Piscivores,1.000000,single,medium,35633.301,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Gobiidae,Benthivores,1.000000,single,medium,33882.463,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Ariomma indica,Planktivores/piscivores,1.000000,single,medium,31521.954,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Platycaranx talamparoides,Planktivores/piscivores,1.000000,single,medium,29929.006,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Decapterus russelli,Planktivores/piscivores,1.000000,single,high,29675.304,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Panulirus,Crabs,1.000000,single,medium,29277.507,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Niphon spinosus,Piscivores,1.000000,single,medium,28912.863,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Chanos chanos,Omnivores,1.000000,single,low,28554.868,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Istiompax indica,Piscivores,1.000000,single,low,28314.261,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Panulirus longipes,Crabs,1.000000,single,medium,28084.837,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Sillaginidae,Benthivores,1.000000,single,medium,26807.788,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Lateolabracidae,Benthivores/piscivores,1.000000,single,medium,26535.807,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Ammodytes,Planktivores,1.000000,single,medium,24878.756,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Cypselurus,Planktivores,1.000000,single,medium,24833.102,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Gymnocranius,Benthivores/piscivores,1.000000,single,medium,23372.077,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Muraenidae,Piscivores,1.000000,single,medium,21849.888,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Ibacus ciliatus,Crabs,1.000000,single,medium,21361.447,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Scylla serrata,Crabs,1.000000,single,high,21010.441,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Istiophoridae,Piscivores,1.000000,single,low,20760.564,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Megalaspis cordyla,Planktivores/piscivores,1.000000,single,medium,20590.76,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Hexagrammos otakii,Benthivores,1.000000,single,medium,16983.955,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Mizuhopecten yessoensis,Mollusks,1.000000,single,high,16063.715,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Platycaranx malabaricus,Planktivores/piscivores,1.000000,single,medium,15901.65,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Rachycentridae,Piscivores,1.000000,single,medium,15658.929,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Haliotis,Mollusks,1.000000,single,medium,15436.371,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Sillago,Benthivores,1.000000,single,medium,15411.052,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Hemiramphidae,Omnivores,1.000000,single,medium,15352.203,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Hypoptychus dybowskii,Planktivores,1.000000,single,medium,15309.497,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Bramidae,Piscivores,1.000000,single,medium,15193.767,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Penaeus monodon,Shrimps,1.000000,single,high,15081.834,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
