taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Marine fishes not identified,Benthivores | Piscivores | Planktivores/piscivores | Benthivores/piscivores | Omnivores,0.214068 | 0.285133 | 0.167342 | 0.265453 | 0.068004,catch_composition,medium,36591786.766,0.000000,166.961545,2.045106,2.060755,186.169499,192.680384,114.316945,287.676992,287.676992,291.908148,34.836971,19.545313,291.908148,287.676992,34.836971,34.836971,19.545313,19.545313,35.819310,216.244970
Sardinops sagax,Planktivores,1.000000,single,medium,25918314.005,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Trichiurus lepturus,Hairtails,1.000000,single,high,18967269.373,0.000000,137.300843,2.023855,1.935295,245.686200,262.948295,262.422398,395.115920,395.115920,400.567632,71.211755,35.749118,400.567632,395.115920,71.211755,71.211755,35.749118,35.749118,71.925944,401.698177
Engraulis japonicus,Planktivores,1.000000,single,medium,16805258.998,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Scomber japonicus,Planktivores/Benthivores,1.000000,single,high,12477395.896,0.000000,90.847833,1.907611,1.912050,124.271163,124.271163,113.832386,118.840107,118.840107,120.054666,37.420523,24.182504,120.054666,118.840107,37.420523,37.420523,24.182504,24.182504,38.102317,122.241888
Scomber,Planktivores/Benthivores,1.000000,single,high,9556263.005,0.000000,90.847833,1.907611,1.912050,124.271163,124.271163,113.832386,118.840107,118.840107,120.054666,37.420523,24.182504,120.054666,118.840107,37.420523,37.420523,24.182504,24.182504,38.102317,122.241888
Cololabis saira,Planktivores,1.000000,single,medium,8328661.493,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Mollusca,Mollusks,1.000000,single,medium,7501648.256,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Miscellaneous marine crustaceans,Shrimps | Crabs,0.747514 | 0.252486,catch_composition,medium,6656949.068,0.000000,20.706252,1.543490,1.562479,14.308705,14.308705,14.042094,13.196282,13.196282,13.444431,7.849897,5.562855,13.444431,13.196282,7.849897,7.849897,5.562855,5.562855,7.985273,13.913077
Larimichthys polyactis,Small yellow croakers,1.000000,single,high,6448339.475,0.000000,133.416232,2.015553,2.043652,272.245191,278.640230,62.972692,308.698938,308.698938,312.828133,15.479061,8.820708,312.828133,308.698938,15.479061,15.479061,8.820708,8.820708,15.817561,303.129451
Acetes japonicus,Shrimps,1.000000,single,high,5391927.682,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Todarodes pacificus,Cephalopods,1.000000,single,high,5085314.799,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Sciaenidae,Benthivores | Piscivores | Benthivores/piscivores | Omnivores | Large yellow croakers | Small yellow croakers,0.219418 | 0.292260 | 0.272087 | 0.069704 | 0.035436 | 0.111094,catch_composition,medium,5013098.586,0.000000,173.538806,2.056327,2.078984,126.848654,128.748509,90.189665,217.718498,217.718498,220.823291,25.681970,14.042971,220.823291,217.718498,25.681970,25.681970,14.042971,14.042971,26.350181,139.946072
Stephanolepis cirrhifer,Benthivores,1.000000,single,medium,4888904.985,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Pectinidae,Mollusks,1.000000,single,high,4644809.237,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Scyphozoa,Other invertebrates,1.000000,single,high,4334965.034,0.000000,10.000000,1.390690,1.390690,14.610390,14.610390,9.000000,13.760094,13.760094,13.949770,9.664044,7.828167,13.949770,13.760094,9.664044,9.664044,7.828167,7.828167,9.661211,13.789070
Pleuronectidae,Benthivores,1.000000,single,medium,3661117.122,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Muraenesox cinereus,Piscivores,1.000000,single,high,3486911.988,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Pennahia argentata,Benthivores/piscivores,1.000000,single,high,3365329.391,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Gadus macrocephalus,Benthivores/piscivores,1.000000,single,low,3276610.06,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Monacanthidae,Benthivores | Planktivores/piscivores,0.561254 | 0.438746,catch_composition,medium,3089551.101,0.000000,92.061187,1.900898,1.900649,264.905053,279.938864,111.710951,505.856712,505.856712,513.812668,41.321907,24.495380,513.812668,505.856712,41.321907,41.321907,24.495380,24.495380,42.670715,323.855245
Pampus,Planktivores/piscivores,1.000000,single,high,2910778.093,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Bivalvia,Mollusks,1.000000,single,high,2883416.084,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Trachysalambria curvirostris,Shrimps,1.000000,single,high,2850108.283,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Nemipterus,Benthivores/piscivores,1.000000,single,high,2808444.136,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Scomberomorus,Piscivores,1.000000,single,high,2797567.326,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Portunus trituberculatus,Crabs,1.000000,single,high,2665671.842,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Octopoda,Cephalopods,1.000000,single,high,2576877.965,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Sepiida,Cephalopods,1.000000,single,high,2151523.973,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Larimichthys crocea,Large yellow croakers,1.000000,single,high,2056876.14,0.000000,245.321683,2.199290,2.227316,53.229062,53.229062,53.069375,50.554211,50.554211,51.236033,21.207838,11.769056,51.236033,50.554211,21.207838,21.207838,11.769056,11.769056,21.896355,53.886477
Scomberomorus niphonius,Piscivores,1.000000,single,high,2034325.918,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Planiliza haematocheilus,Benthivores,1.000000,single,low,1954164.429,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Teuthida,Cephalopods,1.000000,single,high,1877837.906,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Penaeus chinensis,Shrimps,1.000000,single,high,1839739.577,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Oncorhynchus,Planktivores/piscivores,1.000000,single,low,1837237.138,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Carangidae,Planktivores/piscivores | Omnivores,0.711046 | 0.288954,catch_composition,medium,1801294.332,0.000000,125.430939,1.997709,1.994663,417.482414,440.855967,168.363076,490.371269,490.371269,497.777740,56.861895,33.524871,497.777740,490.371269,56.861895,56.861895,33.524871,33.524871,58.582041,507.267986
Psenopsis anomala,Planktivores/Benthivores | Planktivores/piscivores,0.500000 | 0.500000,equal,low,1596611.265,0.000000,106.962813,1.950007,1.944930,342.285237,358.271923,161.452321,389.503511,389.503511,395.110096,55.139121,33.627075,395.110096,389.503511,55.139121,55.139121,33.627075,33.627075,56.648032,403.023066
Squillidae,Shrimps,1.000000,single,medium,1512498.962,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Sparidae,Omnivores,1.000000,single,medium,1497432.28,0.000000,131.221463,2.010770,2.036134,66.044357,68.255823,68.187568,72.544996,72.544996,73.572832,17.500018,10.032554,73.572832,72.544996,17.500018,17.500018,10.032554,10.032554,17.704629,72.854687
Alepes,Planktivores/piscivores,1.000000,single,medium,1439693.195,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Sepiidae,Cephalopods,1.000000,single,high,1391720.734,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Harpadon nehereus,Bombay duck,1.000000,single,high,1326613.26,0.000000,475.616645,2.418044,2.223977,163.550723,171.388581,163.847484,276.894756,276.894756,279.916961,82.586051,39.003364,279.916961,276.894756,82.586051,82.586051,39.003364,39.003364,82.572946,277.056741
Katsuwonus pelamis,Piscivores,1.000000,single,medium,1251232.198,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Cephalopoda,Cephalopods,1.000000,single,high,1145373.911,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Nemipteridae,Benthivores/piscivores,1.000000,single,high,1145240.731,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Thunnus albacares,Piscivores,1.000000,single,medium,1087501.705,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Trachurus japonicus,Planktivores/piscivores,1.000000,single,high,1072382.803,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Rhopilema esculentum,Other invertebrates,1.000000,single,high,1043660.071,0.000000,10.000000,1.390690,1.390690,14.610390,14.610390,9.000000,13.760094,13.760094,13.949770,9.664044,7.828167,13.949770,13.760094,9.664044,9.664044,7.828167,7.828167,9.661211,13.789070
Mugil cephalus,Benthivores,1.000000,single,low,1024425.143,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Dendrobranchiata,Shrimps,1.000000,single,high,969825.783,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Pagrus major,Omnivores,1.000000,single,medium,969705.434,0.000000,131.221463,2.010770,2.036134,66.044357,68.255823,68.187568,72.544996,72.544996,73.572832,17.500018,10.032554,73.572832,72.544996,17.500018,17.500018,10.032554,10.032554,17.704629,72.854687
Decapoda,Crabs | Shrimps,0.252486 | 0.747514,catch_composition,medium,964339.696,0.000000,20.706252,1.543490,1.562479,14.308705,14.308705,14.042094,13.196282,13.196282,13.444431,7.849897,5.562855,13.444431,13.196282,7.849897,7.849897,5.562855,5.562855,7.985273,13.913077
Turbo cornutus,Mollusks,1.000000,single,medium,919189.716,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Conger myriaster,Benthivores/piscivores,1.000000,single,medium,918502.207,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Congridae,Benthivores | Benthivores/piscivores,0.446421 | 0.553579,catch_composition,medium,830913.963,0.000000,105.627174,1.935647,1.950745,35.127516,35.944164,35.564732,191.216462,191.216462,194.361905,15.131318,9.058182,194.361905,191.216462,15.131318,15.131318,9.058182,9.058182,15.571657,38.761547
Seriola,Piscivores,1.000000,single,medium,813532.282,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Ilisha elongata,Omnivores,1.000000,single,high,778974.459,0.000000,131.221463,2.010770,2.036134,66.044357,68.255823,68.187568,72.544996,72.544996,73.572832,17.500018,10.032554,73.572832,72.544996,17.500018,17.500018,10.032554,10.032554,17.704629,72.854687
Sebastes,Benthivores/piscivores,1.000000,single,medium,733121.575,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Epinephelus,Piscivores,1.000000,single,medium,716636.359,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Loliginidae,Cephalopods,1.000000,single,high,714003.746,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Stromateidae,Planktivores/piscivores,1.000000,single,high,672627.961,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Brachyura,Crabs,1.000000,single,high,602208.71,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Octopodidae,Cephalopods,1.000000,single,high,584331.616,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Clupeidae,Planktivores,1.000000,single,medium,578418.206,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Ammodytes personatus,Planktivores,1.000000,single,medium,553049.603,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Ruditapes philippinarum,Mollusks,1.000000,single,high,531011.162,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Dussumieria,Planktivores,1.000000,single,medium,516793.548,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Scombridae,Piscivores | Planktivores/Benthivores,0.428230 | 0.571770,catch_composition,medium,513751.252,0.000000,182.292470,2.062072,2.078316,177.795024,178.723793,151.652043,188.965648,188.965648,191.131567,42.720774,24.808093,191.131567,188.965648,42.720774,42.720774,24.808093,24.808093,43.660821,187.451422
Paralichthyidae,Piscivores,1.000000,single,medium,496055.466,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Elasmobranchii,Sharks | Benthivores,0.017407 | 0.982593,catch_composition,medium,494813.233,0.000000,86.734781,1.845317,1.856032,33.396859,37.813436,34.981647,378.523224,378.523224,384.771695,19.951341,11.433576,384.771695,378.523224,19.951341,19.951341,11.433576,11.433576,20.527001,41.735391
Konosirus punctatus,Planktivores,1.000000,single,medium,491694.941,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Auxis,Piscivores,1.000000,single,high,458398.606,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Tetraodontidae,Benthivores/piscivores,1.000000,single,high,457802.987,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Pampus argenteus,Planktivores/piscivores,1.000000,single,high,437630.743,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Priacanthus,Benthivores/piscivores,1.000000,single,high,417476.544,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Synodontidae,Piscivores,1.000000,single,high,414545.21,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Paralichthys olivaceus,Piscivores,1.000000,single,medium,394574.56,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Coryphaena hippurus,Piscivores,1.000000,single,high,387972.245,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Nemipterus virgatus,Benthivores/piscivores,1.000000,single,high,380780.407,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Salmonidae,Planktivores/piscivores,1.000000,single,low,378082.542,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Portunus pelagicus,Crabs,1.000000,single,high,376984.74,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Sardinella zunasi,Planktivores,1.000000,single,high,376346.12,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Charybdis,Crabs,1.000000,single,high,363493.913,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Magallana gigas,Mollusks,1.000000,single,high,355323.583,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Anadara,Mollusks,1.000000,single,high,350945.776,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Echinoidea,Echinoderms,1.000000,single,high,330266.481,0.000000,14.362944,1.464712,1.389744,47.528559,47.528559,8.650198,98169.820373,98169.820373,99766.367888,7.082345,4.853520,99766.367888,98169.820373,7.082345,7.082345,4.853520,4.853520,7.237529,1019.755013
Decapterus maruadsi,Planktivores/piscivores,1.000000,single,high,326944.521,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Lateolabrax japonicus,Benthivores/piscivores,1.000000,single,medium,318823.791,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Priacanthus macracanthus,Benthivores/piscivores,1.000000,single,high,316782.383,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Exocoetidae,Planktivores,1.000000,single,medium,312294.009,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Scomber australasicus,Planktivores/Benthivores,1.000000,single,high,302877.501,0.000000,90.847833,1.907611,1.912050,124.271163,124.271163,113.832386,118.840107,118.840107,120.054666,37.420523,24.182504,120.054666,118.840107,37.420523,37.420523,24.182504,24.182504,38.102317,122.241888
Mytilus coruscus,Mollusks,1.000000,single,high,301797.904,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Atrobucca nibe,Benthivores/piscivores,1.000000,single,high,295123.254,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Spratelloides gracilis,Planktivores,1.000000,single,medium,292061.969,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Ruvettus pretiosus,Benthivores/piscivores,1.000000,single,medium,269537.537,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Lutjanidae,Piscivores,1.000000,single,medium,266462.104,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Sebastidae,Benthivores/piscivores,1.000000,single,medium,266427.215,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Pleurogrammus azonus,Planktivores/Benthivores,1.000000,single,medium,262931.174,0.000000,90.847833,1.907611,1.912050,124.271163,124.271163,113.832386,118.840107,118.840107,120.054666,37.420523,24.182504,120.054666,118.840107,37.420523,37.420523,24.182504,24.182504,38.102317,122.241888
Bathylagidae,Planktivores,1.000000,single,medium,262293.415,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Clupeiformes,Planktivores | Planktivores/Benthivores | Omnivores,0.671924 | 0.278355 | 0.049721,catch_composition,medium,260655.215,0.000000,99.675156,1.932333,1.931281,73.809649,73.919605,70.938657,71.453037,71.453037,72.206215,23.212878,14.892794,72.206215,71.453037,23.212878,23.212878,14.892794,14.892794,23.472917,74.020027
Mullidae,Benthivores,1.000000,single,medium,259641.283,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Chelidonichthys kumu,Benthivores,1.000000,single,high,252888.182,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
