scenario_id,model_id,method,scope,fraction,route,valid,reference,standard_ppr_tC,scenario_ppr_tC,signed_excess_pct,absolute_difference_tC
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,491.13855307725066,491.13855307725066,0.0,0.0
34_1_Bay_of_Bengal_(1978)|standard_fixed_baseline_TL|inner|SR|1,34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|standard_fixed_baseline_TL|PP|SR|1,34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TE0.1|all|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TE0.1|inner|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TE0.1|PP|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TEmean|all|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TEmean|inner|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1995_TEmean|PP|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1986|all|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1986,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1986|inner|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|SPPR_1986|PP|SR|1,34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_GE|all|SR|1,34_1_Bay_of_Bengal_(1978),new_GE,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|new_GE|inner|SR|1,34_1_Bay_of_Bengal_(1978),new_GE,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_GE|PP|SR|1,34_1_Bay_of_Bengal_(1978),new_GE,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_TE_EEfix|all|SR|1,34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|new_TE_EEfix|inner|SR|1,34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_TE_EEfix|PP|SR|1,34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_WithEgestion|all|SR|1,34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|new_WithEgestion|inner|SR|1,34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|new_WithEgestion|PP|SR|1,34_1_Bay_of_Bengal_(1978),new_WithEgestion,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|Ulanowicz_TE|all|SR|1,34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,all,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,73.72967190616106,,,
34_1_Bay_of_Bengal_(1978)|Ulanowicz_TE|inner|SR|1,34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,inner,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
34_1_Bay_of_Bengal_(1978)|Ulanowicz_TE|PP|SR|1,34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,PP,1.0,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.0,S0,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|all|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|inner|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|PP|S0|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|all|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|inner|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|PP|SC|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_WithEgestion|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|all|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|inner|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|Ulanowicz_TE|PP|SM|0,52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|standard_fixed_baseline_TL|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TE0.1|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1995_TEmean|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|SPPR_1986|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,0.0,,0.0
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_GE|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.0,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,0.0,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|all|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,0.0,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|inner|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
52_1_Sea_of_Okhotsk_NE_(1980)|new_TE_EEfix|PP|SE|0,52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.0,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
