model_id,method,scope,fraction,n_total,n_valid,n_invalid_or_unavailable,valid_routes,excluded_routes,uncertainty_type,min_fixed_H_tC,max_fixed_H_tC,range_fixed_H_tC,min_retained_L_tC,max_retained_L_tC,range_retained_L_tC,relative_spread_pct,baseline_ppr_fixed_H_tC,meaningful_sensitivity,status,assumption_class
28_646_Guinea_(1998),SPPR_1995_TE0.1,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,34.71738020915083,34.71738020915083,0.0,8.679345052287708,8.679345052287708,0.0,0.0,34.71738020915083,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,20.010161919197103,36.3745750010259,16.3644130818288,5.002540479799276,9.093643750256476,4.0911032704572,81.78051306086289,20.010161919197103,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,inner,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,PP,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,15.793428413720319,15.793428413720319,0.0,3.9483571034300797,3.9483571034300797,0.0,0.0,15.793428413720319,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,inner,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,PP,0.75,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,127.11631987635315,147.89025027560805,20.77393039925491,31.779079969088286,36.97256256890201,5.193482599813727,16.342457380344122,127.11631987635315,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,inner,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,127.11513086990311,147.889061269158,20.77393039925488,31.778782717475778,36.9722653172895,5.19348259981372,16.34261024402839,127.11513086990311,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,PP,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,50.87646327925089,50.87646327925089,0.0,12.719115819812723,12.719115819812723,0.0,0.0,50.87646327925089,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,378.28044785244373,1513.0630357290056,1134.7825878765618,94.57011196311093,378.2657589322514,283.69564696914045,299.9844676929239,378.28044785244373,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,inner,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,378.2780272032099,1513.0533531329186,1134.7753259297087,94.56950680080247,378.26333828322964,283.6938314824272,299.98446759375497,378.2780272032099,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,PP,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,306.51334843105826,1226.0532889566082,919.5399405255499,76.62833710776457,306.51332223915205,229.88498513138748,299.99996581955554,306.51334843105826,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,44.76222514004085,47.367062901546745,2.604837761505898,11.190556285010212,11.841765725386686,0.6512094403764745,5.819276752566549,44.76222514004085,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,inner,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,44.76162726217438,47.36646502368027,2.604837761505891,11.190406815543595,11.841616255920068,0.6512094403764728,5.819354480231542,44.76162726217438,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,PP,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,11.943662110024459,11.943662110024459,0.0,2.9859155275061147,2.9859155275061147,0.0,0.0,11.943662110024459,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,all,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,184.6290821182383,396.61150738083626,211.98242526259796,46.157270529559575,99.15287684520906,52.99560631564949,114.81529498524088,184.6290821182383,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,inner,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,184.62748567446565,396.60812262116855,211.9806369467029,46.15687141861641,99.15203065529214,52.995159236675725,114.8153191667606,184.62748567446565,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,PP,0.75,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,123.61543586592236,265.1878057705296,141.57236990460726,30.90385896648059,66.2969514426324,35.393092476151814,114.52644964028731,123.61543586592236,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),standard_fixed_baseline_TL,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,34.71738020915083,34.71738020915083,0.0,0.0,0.0,0.0,0.0,34.71738020915083,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TE0.1,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,34.71738020915083,34.71738020915083,0.0,0.0,0.0,0.0,0.0,34.71738020915083,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.17446212717431983,20.010161919197103,19.835699792022783,0.0,0.0,0.0,11369.630826639675,20.010161919197103,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,inner,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1995_TEmean,PP,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,all,1.0,4,1,3,['SC'],"['SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,15.793428413720319,15.793428413720319,0.0,0.0,0.0,0.0,0.0,15.793428413720319,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,inner,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),SPPR_1986,PP,1.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,127.11631987635315,156.40917868170467,29.29285880535153,0.0,0.0,0.0,23.04413692423197,127.11631987635315,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,inner,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,127.11513086990311,156.4079896752546,29.2928588053515,0.0,0.0,0.0,23.044352473924977,127.11513086990311,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_GE,PP,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,50.87646327925089,50.87646327925089,0.0,0.0,0.0,0.0,0.0,50.87646327925089,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,all,1.0,4,2,2,"['SC', 'SE']","['SM', 'SR']",discard-routing sensitivity envelope; not a confidence interval,378.28044785244373,378.28044785244373,0.0,0.0,0.0,0.0,0.0,378.28044785244373,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,inner,1.0,4,2,2,"['SC', 'SE']","['SM', 'SR']",discard-routing sensitivity envelope; not a confidence interval,378.2780272032099,378.2780272032099,0.0,0.0,0.0,0.0,0.0,378.2780272032099,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_TE_EEfix,PP,1.0,4,2,2,"['SC', 'SE']","['SM', 'SR']",discard-routing sensitivity envelope; not a confidence interval,306.51334843105826,306.51334843105826,0.0,0.0,0.0,0.0,0.0,306.51334843105826,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,44.76222514004085,48.30392221407041,3.541697074029564,0.0,0.0,0.0,7.912245342918478,44.76222514004085,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,inner,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,44.76162726217438,48.30332433620393,3.5416970740295497,0.0,0.0,0.0,7.912351026215814,44.76162726217438,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),new_WithEgestion,PP,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,11.943662110024459,11.943662110024459,0.0,0.0,0.0,0.0,0.0,11.943662110024459,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,all,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,184.6290821182383,632.6017472806109,447.97266516237255,0.0,0.0,0.0,242.63385812397985,184.6290821182383,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,inner,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,184.62748567446565,632.5964069430811,447.9689212686154,0.0,0.0,0.0,242.6339283298654,184.62748567446565,True,assessed,hypothetical_designated_amounts
28_646_Guinea_(1998),Ulanowicz_TE,PP,1.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,123.61543586592236,422.56753478504436,298.952098919122,0.0,0.0,0.0,241.84042779526007,123.61543586592236,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,73.72967190616106,73.72967190616106,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,73.72967190616106,73.72967190616106,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,10.021486438912596,10.021486438912596,0.0,10.021486438912596,10.021486438912596,0.0,0.0,10.021486438912596,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,31.525487093651936,31.525487093651936,0.0,31.525487093651936,31.525487093651936,0.0,0.0,31.525487093651936,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.93657663509214,132.93657663509214,0.0,132.93657663509214,132.93657663509214,0.0,0.0,132.93657663509214,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.90172175177406,132.90172175177406,0.0,132.90172175177406,132.90172175177406,0.0,0.0,132.90172175177406,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,25.538246485514787,25.538246485514787,0.0,25.538246485514787,25.538246485514787,0.0,0.0,25.538246485514787,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.4857321894861,223.4857321894861,0.0,223.4857321894861,223.4857321894861,0.0,0.0,223.4857321894861,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.43125899590828,223.43125899590828,0.0,223.43125899590828,223.43125899590828,0.0,0.0,223.43125899590828,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,112.77131485807598,112.77131485807598,0.0,112.77131485807598,112.77131485807598,0.0,0.0,112.77131485807598,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.5676198786057,36.5676198786057,0.0,36.5676198786057,36.5676198786057,0.0,0.0,36.5676198786057,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.55105449516563,36.55105449516563,0.0,36.55105449516563,36.55105449516563,0.0,0.0,36.55105449516563,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,6.353220341169743,6.353220341169743,0.0,6.353220341169743,6.353220341169743,0.0,0.0,6.353220341169743,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.31300134089574,59.31300134089574,0.0,59.31300134089574,59.31300134089574,0.0,0.0,59.31300134089574,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.28447140236551,59.28447140236551,0.0,59.28447140236551,59.28447140236551,0.0,0.0,59.28447140236551,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,33.09638980847202,33.09638980847202,0.0,33.09638980847202,33.09638980847202,0.0,0.0,33.09638980847202,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,72.99237518709943,72.99237518709943,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,72.99237518709943,72.99237518709943,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TE0.1,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,10.021486438912596,10.080041017359882,0.05855457844728562,9.921271574523471,9.979240607186279,0.05796903266280751,0.5842903525760779,10.021486438912596,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1995_TEmean,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,31.525487093651936,31.525487093651936,0.0,31.21023222271542,31.21023222271542,0.0,0.0,31.525487093651936,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),SPPR_1986,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.93657663509214,133.6125963836588,0.6760197485666595,131.6072108687412,132.2764704198222,0.6692595510810122,0.5085280256782232,132.93657663509214,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,132.90172175177406,133.5777415003407,0.676019748566631,131.5727045342563,132.24196408533726,0.6692595510809554,0.508661392535803,132.90172175177406,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_GE,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,25.538246485514787,25.538246485514787,0.0,25.282864020659638,25.282864020659638,0.0,0.0,25.538246485514787,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.4857321894861,225.75096070027018,2.265228510784084,221.2508748675912,223.49345109326748,2.242576225676288,1.0135897663764437,223.4857321894861,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,223.43125899590828,225.69593680459752,2.2646778086892425,221.1969464059492,223.43897743655157,2.2420310306023623,1.013590407567233,223.43125899590828,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_TE_EEfix,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,112.77131485807598,113.91356120671746,1.1422463486414784,111.64360170949521,112.77442559465027,1.1308238851550527,1.0128873198641086,112.77131485807598,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.5676198786057,36.61758553555141,0.049965656945715864,36.201943679819635,36.251409680195906,0.04946600037627036,0.1366390733430034,36.5676198786057,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,36.55105449516563,36.601020152111346,0.049965656945715864,36.185543950213976,36.23500995059024,0.04946600037626325,0.1367009998366031,36.55105449516563,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),new_WithEgestion,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,6.353220341169743,6.353220341169743,0.0,6.289688137758047,6.289688137758047,0.0,0.0,6.353220341169743,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.31300134089574,59.69480626276181,0.3818049218660704,58.719871327486786,59.09785820013417,0.3779868726473836,0.6437120247408945,59.31300134089574,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,59.28447140236551,59.66609729648662,0.3816258941211075,58.69162668834186,59.06943632352175,0.3778096351798865,0.6437198225670349,59.28447140236551,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),Ulanowicz_TE,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,33.09638980847202,33.31142841425754,0.21503860578552292,32.76542591038729,32.97831413011497,0.2128882197276738,0.6497343276107959,33.09638980847202,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,73.72967190616106,73.72967190616106,0.0,70.043188310853,70.043188310853,0.0,0.0,73.72967190616106,True,assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
34_1_Bay_of_Bengal_(1978),standard_fixed_baseline_TL,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
