scenario_id,model_id,method,scope,route,fraction,valid,group_id,name,sppr,H,L,trophic_info,contribution_H_tC,contribution_L_tC,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,32,Pinnipeds,530.1130576685345,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,31,Seabirds,791.4867217282414,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,30,Chondrichthyans,2800.516288983121,0.01439636145,0.01439636145,Regular,4.479693860312629,4.479693860312629,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,29,Catfish,117.31843176785175,0.33977100000000005,0.33977100000000005,Regular,4.4290445422438625,4.4290445422438625,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,28,Sea robin,190.4081560092463,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,27,Medium sciaenids,206.3558002114387,0.06129891195000001,0.06129891195000001,Regular,1.4054873363925302,1.4054873363925302,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,26,Medium demersal fish,150.4468635259402,0.1495674495,0.1495674495,Regular,2.500217073649939,2.500217073649939,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,25,Conger,1310.103589747261,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,24,Butter fishes,40.756289671169114,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,23,Benthic elasmobranchs,227.67210743900688,0.040511636700000006,0.040511636700000006,Regular,1.0248188559213796,1.0248188559213796,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,22,Small demersal fish,28.840315031266055,0.019339230299999996,0.019339230299999996,Regular,0.06197216603491176,0.06197216603491176,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,21,Flatfish,734.4818583377563,0.004058227155,0.004058227155,Regular,0.33118824692901616,0.33118824692901616,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,20,Large hake,2043.792593773252,0.04633476287999999,0.04633476287999999,Regular,10.52207168982042,10.52207168982042,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,19,Medium hake,684.9096007862478,0.048676,0.048676,Regular,3.704295525319044,3.704295525319044,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,18,Small hake,457.12596120544714,1.1659147664,1.1659147664,Regular,59.21887869713604,59.21887869713604,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,17,Other large pelagic fish,721.5611730784314,0.3338190135,0.3338190135,Regular,26.763426552993856,26.763426552993856,
