model_id,scope,fraction,route,method,ppr_fixed_H_tC,rank_ascending
52_1_Sea_of_Okhotsk_NE_(1980),all,0.1,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.1,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.1,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.1,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.1,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.1,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.1,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.2,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.2,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.2,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.3,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.3,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.3,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.4,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.4,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.4,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.5,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.5,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.5,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,0.75,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,0.75,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,0.75,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SC,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SC,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SC,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SC,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SM,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SM,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SM,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SM,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,standard_fixed_baseline_TL,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,SPPR_1995_TE0.1,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,SPPR_1995_TEmean,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,new_GE,0.0,4
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,new_WithEgestion,0.0,5
52_1_Sea_of_Okhotsk_NE_(1980),all,1.0,SE,Ulanowicz_TE,0.0,6
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),inner,1.0,SE,Ulanowicz_TE,0.0,3
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SE,new_GE,0.0,1
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SE,new_WithEgestion,0.0,2
52_1_Sea_of_Okhotsk_NE_(1980),PP,1.0,SE,Ulanowicz_TE,0.0,3
