taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix,SPPR_1995_TEmean_catch,Ulanowicz_globalTEmean_catch
Xiphias gladius,Tuna-like,1.000000,single,high,129737.604,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Malacostraca,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,129411.263,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Sparidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,125222.059,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Bothidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,121829.69,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Ganjampenaeopsis uncta,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,118832.112,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Mierspenaeopsis hardwickii,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,105896.998,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Lutjanus johnii,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,103413.897,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Istiophoridae,Tuna-like,1.000000,single,high,101863.612,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Thunnus,Tuna-like,1.000000,single,high,101264.688,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Sergestidae,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,97361.95,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Siganus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,94323.813,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Ilisha elongata,2-3 Hilsa,1.000000,single,high,93389.476,276.665746,19.832171,15.945855,27.184936,23.959577,23.959577,22.402205,23.534100,23.534100,23.534100,8.732358,6.162297,23.534100,27.800673,8.732358,8.694548,6.162297,6.925038,9.202946,23.246832,8.458360,11.637438
Plotosus,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,92683.925,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Caranx,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,92193.705,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Carangoides,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,91719.313,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Penaeus indicus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,89530.07,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Gudusia chapra,2-3 Hilsa,1.000000,single,high,79866.242,276.665746,19.832171,15.945855,27.184936,23.959577,23.959577,22.402205,23.534100,23.534100,23.534100,8.732358,6.162297,23.534100,27.800673,8.732358,8.694548,6.162297,6.925038,9.202946,23.246832,8.458360,11.637438
Portunus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,78449.216,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Metapenaeus monoceros,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,76203.691,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Palinuridae,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,66111.634,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Dussumieria,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,65172.42,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Sepioteuthis lessoniana,Cephalopods,1.000000,single,high,65164.961,276.665746,990.119511,598.369015,1346.888416,377.016205,457.659002,411.893102,1154.963068,1154.963068,1154.963068,883.487560,288.738455,1154.963068,-30007.429063,883.487560,-4635.736133,288.738455,-68084.421791,1393.890949,1512.449191,138.403273,209.479831
Seriolina nigrofasciata,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,65128.54,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Scorpaenidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,62260.425,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Muraenesox cinereus,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,60544.18,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Balistidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,59542.056,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Coryphaena,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,57906.019,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Gerreidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,55653.754,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Alopias,Oceanic sharks,1.000000,single,high,51679.254,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Pristipomoides,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,50960.313,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Kajikia audax,Marlins,1.000000,single,high,50178.74,276.665746,4151.453096,2259.598482,15252.832876,2733.073309,3165.476841,2848.929157,9570.959304,9570.959304,9570.959304,5875.284723,1362.121727,9570.959304,24584098.779442,5875.284723,-14374601.068116,1362.121727,1690219893847464960.000000,9479.149813,12974.666138,385.551808,1105.841938
Modiolus,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,49323.207,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Scomberoides,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,49296.775,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Octopus,Cephalopods,1.000000,single,high,47631.337,276.665746,990.119511,598.369015,1346.888416,377.016205,457.659002,411.893102,1154.963068,1154.963068,1154.963068,883.487560,288.738455,1154.963068,-30007.429063,883.487560,-4635.736133,288.738455,-68084.421791,1393.890949,1512.449191,138.403273,209.479831
Penaeus japonicus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,47053.653,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Anchoviella,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,46084.41,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Mierspenaeopsis sculptilis,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,43841.991,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Holothuroidea,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,41476.968,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Octopoda,Cephalopods,1.000000,single,high,40940.277,276.665746,990.119511,598.369015,1346.888416,377.016205,457.659002,411.893102,1154.963068,1154.963068,1154.963068,883.487560,288.738455,1154.963068,-30007.429063,883.487560,-4635.736133,288.738455,-68084.421791,1393.890949,1512.449191,138.403273,209.479831
Scyphozoa,Jellyfish,1.000000,single,high,39788.082,276.665746,100.000000,71.445972,71.445972,392.817059,392.817059,25.925926,392.817059,392.817059,392.817059,15.555556,9.955556,392.817059,392.817059,15.555556,15.555556,9.955556,9.955556,15.908519,405.819791,26.883496,26.883496
Siganus canaliculatus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,39673.039,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Chirocentrus nudus,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,36792.298,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Pleuronectiformes,2 SM inv | 3 SM inv | 2 SM pisc | 3 SM pisc,0.180952 | 0.389713 | 0.131204 | 0.298130,model_biomass,medium,35831.885,276.665746,427.369702,269.844130,443.946645,168.987397,212.642194,200.885730,614.514013,614.514013,614.514013,557.065775,206.243709,614.514013,7759.236114,557.065775,388895.713364,206.243709,-7423619.489708,896.211277,833.104258,71.924037,93.707566
Elagatis bipinnulata,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,35753.043,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Gerres,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,34998.357,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Perna viridis,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,33810.232,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Solenocera crassicornis,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,33224.588,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Platycephalus indicus,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,32747.118,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Scombroidei,Tuna-like | Coastal scombrids,0.140287 | 0.859713,catch_composition,medium,31786.435,276.665746,2361.691329,1337.570793,6116.386660,1796.541016,2116.940289,1368.647798,6174.538749,6174.538749,6174.538749,3238.074077,843.514406,6174.538749,15830343.857371,3238.074077,-15460191.499976,843.514406,-5085975326157030.000000,5246.181275,8395.379248,256.538593,580.837714
Dasyatidae,Coastal elasmobranch,1.000000,single,medium,30713.257,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Carcharhinidae,Oceanic sharks | Coastal elasmobranch,0.305731 | 0.694269,catch_composition,medium,28588.451,276.665746,1380.156554,813.237349,11696.257871,3303.980516,3755.931739,2869.988061,18858.336069,18858.336069,18858.336069,9043.074077,1863.271319,18858.336069,107107363.803131,9043.074077,-5362399.549138,1863.271319,11568499580500166656.000000,14990.009917,26162.023176,174.929003,766.601483
Holocentridae,2 SM inv | 3 SM inv | 2 SM pisc | 3 SM pisc,0.180952 | 0.389713 | 0.131204 | 0.298130,model_biomass,medium,28575.868,276.665746,427.369702,269.844130,443.946645,168.987397,212.642194,200.885730,614.514013,614.514013,614.514013,557.065775,206.243709,614.514013,7759.236114,557.065775,388895.713364,206.243709,-7423619.489708,896.211277,833.104258,71.924037,93.707566
Scolopsis,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,28186.14,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Paphia,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,26218.964,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Mytilidae,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,25284.913,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Gastropoda,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,24405.279,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Eleutheronema tetradactylum,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,23392.837,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Sphyrna,Oceanic sharks,1.000000,single,high,22631.088,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Thunnus alalunga,Tuna-like,1.000000,single,high,22502.052,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Caesio,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,22372.031,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Plectorhinchus,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,22104.822,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Dussumieria elopsoides,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,21656.971,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Panulirus longipes,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,21409.267,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Pteriomorphia,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,21178.585,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Lutjanus quinquelineatus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,20949.826,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Arcidae,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,20263.742,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Rachycentron canadum,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,19310.267,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Istiompax indica,Tuna-like,1.000000,single,high,17948.357,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Auxis rochei,Coastal scombrids,1.000000,single,high,17302.464,276.665746,2151.411916,1228.563684,5449.628126,1746.481623,2058.735989,1231.124121,5799.192784,5799.192784,5799.192784,2889.445671,773.655572,5799.192784,16496946.005748,2889.445671,-17915259.483700,773.655572,-5915900048852866.000000,4649.462240,7908.520493,241.012964,536.974768
Acanthocybium solandri,Tuna-like,1.000000,single,high,17285.48,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Sarda orientalis,Coastal scombrids,1.000000,single,high,16639.122,276.665746,2151.411916,1228.563684,5449.628126,1746.481623,2058.735989,1231.124121,5799.192784,5799.192784,5799.192784,2889.445671,773.655572,5799.192784,16496946.005748,2889.445671,-17915259.483700,773.655572,-5915900048852866.000000,4649.462240,7908.520493,241.012964,536.974768
Sardinella fimbriata,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,16259.212,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Gazza minuta,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,16255.975,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Panulirus homarus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,15895.183,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Crassostrea,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,15680.364,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Drepane,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,15276.586,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Coryphaena hippurus,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,14895.758,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Latidae,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,13376.896,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Carcharhinus longimanus,Oceanic sharks,1.000000,single,high,13145.143,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Thenus orientalis,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,11960.474,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Istiophorus platypterus,Tuna-like,1.000000,single,high,11544.258,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
